id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
28885374,https://www.airbnb.com/rooms/28885374,20231220185646,2023-12-21,previous scrape,Rental unit in Oakland · ★4.57 · 1 bedroom · 1 bed · 1 bath,,"This is a residential area near many places to get a cup of coffee or a bite to eat. Stretch your legs along the pedestrian and bike path along Doyle Street, which takes you past a park at 63rd. Take the Doyle street path north instead to West Berkeley Bowl, a great market with astounding selection of produce and other products.",https://a0.muscache.com/pictures/cbe57d64-a25d-428e-97c2-73b95798fe00.jpg,5052672,https://www.airbnb.com/users/show/5052672,Ting,2013-02-11,"Berkeley, CA",I’ve lived in the San Francisco Bay Area on and off since 1996 and I’m the East Bay since 2015. I can’t think of anywhere else to come home to. My family and I love to travel and get to know other travelers. Now hosting on occasion in North Oakland!,N/A,N/A,100%,f,https://a0.muscache.com/im/pictures/user/374d4e93-c278-40d1-bdca-ca5173fb0ee3.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/374d4e93-c278-40d1-bdca-ca5173fb0ee3.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Oakland, California, United States",Golden Gate,,37.84659,-122.28635,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$105.00,28,1125,28,28,1125,1125,28.0,1125.0,,t,0,18,48,137,2023-12-21,7,4,0,2022-09-21,2023-05-31,4.57,4.86,4.57,5.0,4.86,4.86,4.71,,f,1,1,0,0,0.46
28986055,https://www.airbnb.com/rooms/28986055,20231220185646,2023-12-21,previous scrape,Rental unit in Oakland · ★5.0 · 1 bedroom · 1 bed · 1 private bath,,"Quiet neighborhood. Parking is free (residential area). Five minute walk to Lake Merritt, Lakeshore area.",https://a0.muscache.com/pictures/2723ea82-3d72-406d-afb4-f52e40855f35.jpg,218476114,https://www.airbnb.com/users/show/218476114,Lucy,2018-10-02,"Piedmont, CA",Hi! I can make great food/restaurant recommendations and will be around to answer your questions. ,N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/b20f096c-a4ee-4bea-b22d-69c7ff843880.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b20f096c-a4ee-4bea-b22d-69c7ff843880.jpg?aki_policy=profile_x_medium,Cleveland Heights,1,1,"['email', 'phone']",t,f,"Oakland, California, United States",Cleveland Heights,,37.80686,-122.2439,Private room in rental unit,Private room,2,,1 private bath,,1,[],$150.00,1,30,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,2023-12-21,3,0,0,2018-10-14,2019-05-19,5.0,5.0,4.67,5.0,5.0,4.67,5.0,,f,1,0,1,0,0.05
29032822,https://www.airbnb.com/rooms/29032822,20231220185646,2023-12-21,previous scrape,Home in Oakland · ★4.81 · 1 bedroom · 1 bed · 1 bath,,"Bike rental, bus station, pizza, bahn mi, liquor store",https://a0.muscache.com/pictures/a3ffde2e-5788-4c49-8eb2-785bfdd6214d.jpg,2313208,https://www.airbnb.com/users/show/2313208,Christina,2012-05-07,"Oakland, CA","",within a day,100%,0%,f,https://a0.muscache.com/im/pictures/user/2ef75ebc-5ae0-47be-9dd7-f72ad841927c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2ef75ebc-5ae0-47be-9dd7-f72ad841927c.jpg?aki_policy=profile_x_medium,Rancho San Antonio,1,1,"['email', 'phone']",t,t,"Oakland, California, United States",Rancho San Antonio,,37.7904,-122.24311,Entire home,Entire home/apt,2,,1 bath,,1,[],$99.00,3,1125,3,3,1125,1125,3.0,1125.0,,t,0,0,0,0,2023-12-21,31,0,0,2018-11-24,2022-11-26,4.81,4.87,4.68,4.87,4.94,4.55,4.74,,f,1,1,0,0,0.50
29072113,https://www.airbnb.com/rooms/29072113,20231220185646,2023-12-21,previous scrape,Home in Oakland · ★5.0 · 4 bedrooms · 4 beds · 3 baths,,"The home is set in the Oakland Hills within the Montclair neighborhood, just two minutes from the shops, restaurants, and grocery stores in Montclair Village. Some of the Bay Area's best hiking and mountain biking trails are just minutes away. Downtown Oakland, Berkeley, and Rockridge BART to SF are a short Lyft ride.",https://a0.muscache.com/pictures/788f23ca-6755-4eaf-bdc4-8ab21e39b27e.jpg,5625514,https://www.airbnb.com/users/show/5625514,Corey,2013-03-25,"Oakland, CA",I’m an entrepreneur and investor that has lived in the Bay Area for 14 years and fell in love with Oakland 3 years ago. I have two wonderful daughters who can be anything they want to be. I travel often globally for both work and play and I AirBnb my own home when I do. ,N/A,N/A,100%,f,https://a0.muscache.com/im/pictures/user/3ade3d11-f7bf-47ba-9eb8-483a47891ab5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3ade3d11-f7bf-47ba-9eb8-483a47891ab5.jpg?aki_policy=profile_x_medium,Montclair,3,3,"['email', 'phone', 'work_email']",t,t,"Oakland, California, United States",Montclair,,37.83388,-122.20238,Entire home,Entire home/apt,8,,3 baths,,4,[],,5,22,5,5,22,22,5.0,22.0,,,0,0,0,0,2023-12-21,24,0,0,2018-10-15,2022-06-25,5.0,5.0,4.87,4.93,5.0,4.67,4.87,,f,1,1,0,0,0.38
29099772,https://www.airbnb.com/rooms/29099772,20231220185646,2023-12-20,city scrape,Condo in Oakland · ★4.72 · 2 bedrooms · 3 beds · 1 bath,,"8 minute bike ride to Lake Merritt ! 3 <br />minute drive to Jack London<br />Easy access to highways 880/580/24. Short commute to San Francisco, downtown Oakland and Berkeley.<br /><br />Free street parking in front of the building",https://a0.muscache.com/pictures/ab0fbe6a-c53a-4d55-b780-f1fc990e01e2.jpg,217767341,https://www.airbnb.com/users/show/217767341,D,2018-09-28,"Spencers Wood, United Kingdom","",N/A,N/A,75%,f,https://a0.muscache.com/im/pictures/user/cfb8f64b-09e1-4f74-ab6d-e6d243d89246.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cfb8f64b-09e1-4f74-ab6d-e6d243d89246.jpg?aki_policy=profile_x_medium,East Peralta,1,2,"['email', 'phone']",t,t,"Oakland, California, United States",East Peralta,,37.78986,-122.25354,Entire condo,Entire home/apt,4,,1 bath,,3,[],$249.00,30,60,30,30,60,60,30.0,60.0,,t,30,60,90,180,2023-12-20,103,2,0,2018-10-19,2023-08-14,4.72,4.8,4.87,4.92,4.88,4.4,4.62,,f,1,1,0,0,1.64
29155349,https://www.airbnb.com/rooms/29155349,20231220185646,2023-12-21,previous scrape,Home in Oakland · ★5.0 · 1 bedroom · 1 bed · 1 private bath,,,https://a0.muscache.com/pictures/264762ba-c3dd-484b-b70a-380b6e057bcf.jpg,54150299,https://www.airbnb.com/users/show/54150299,Andrew,2016-01-11,"Oakland, CA","Hello,

My name is Andrew, and I can't live without food, water, or shelter, but music, good food, exercise, and certainly TRAVEL make life a whole lot better!",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/b878c169-2d00-446e-a48a-553a3b103b0d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b878c169-2d00-446e-a48a-553a3b103b0d.jpg?aki_policy=profile_x_medium,Central East Oakland,1,1,"['email', 'phone']",t,t,,Maxwell Park,,37.78089,-122.19728,Private room in home,Private room,2,,1 private bath,,1,[],$149.00,2,30,2,2,30,30,2.0,30.0,,t,0,0,0,0,2023-12-21,4,0,0,2018-10-25,2020-01-17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,0,1,0,0.06
29162704,https://www.airbnb.com/rooms/29162704,20231220185646,2023-12-20,city scrape,Home in Oakland · ★4.90 · 1 bedroom · 1 bed · 1 private bath,,"Our house is located in the safe, historic neighborhood of Crocker Highlands. <br />We are near beautiful Lake Merritt and the Lakeshore shopping district with it's diverse shops, restaurants and Saturday farmer's market.",https://a0.muscache.com/pictures/miso/Hosting-29162704/original/e987a61d-6b13-4a3d-840a-0b0d908a7409.jpeg,13678541,https://www.airbnb.com/users/show/13678541,Christine,2014-03-29,"Oakland, CA","I have my own business called Local Daughter.  I assist older adults and people with disabilities.  My husband, Mike, is a certified financial planner with Northwestern Mutual Life.  We love Oakland and look forward to sharing our home and city with you!",within a few hours,100%,90%,f,https://a0.muscache.com/im/pictures/user/d63d5f2a-7a0f-4bf0-b45c-90506d3c2ee7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d63d5f2a-7a0f-4bf0-b45c-90506d3c2ee7.jpg?aki_policy=profile_x_medium,Glenview,2,2,"['email', 'phone']",t,t,"Oakland, California, United States",Crocker Highland,,37.81192,-122.22506,Private room in home,Private room,2,,1 private bath,,1,[],$98.00,3,30,3,3,30,30,3.0,30.0,,t,15,45,75,350,2023-12-20,29,4,0,2018-10-26,2023-05-31,4.9,4.97,5.0,4.97,5.0,4.97,4.93,,f,2,1,1,0,0.46
29163309,https://www.airbnb.com/rooms/29163309,20231220185646,2023-12-21,previous scrape,Rental unit in Oakland · ★4.96 · 2 bedrooms · 2 beds · 1 bath,,"THE NEIGHBORHOOD:<br /><br />The desirable Dimond neighborhood is one of the friendliest, safest and most beautiful areas in Oakland. The apartment is centrally located just a couple miles in either direction to the hip and highly walkable neighborhoods found in the Dimond District , Laurel District, Glen View District, Montclair, College and  Fruitvale area's. You will be delighted to find an abundance of local independent shops, markets, eateries, cafes, pubs, boutiques, parks, playgrounds and more.  <br /><br />We are walking distance to a few all Natural Grocery stores The  Food Mill and Farmer Joes. You'll also find a Lucky's, Safeway & CVS, Rite Aid, Trader Joes and Whole foods a short drive away. Close by you'll find some of Oakland's other great neighborhoods such as Piedmont, Lake Merritt, Montclair district. Redwood Regional and Joaquin Miller park with ample walking, hiking & jogging trails 5 minutes away.<br /><br />In addition to the urban experience offered by this locati",https://a0.muscache.com/pictures/f9ccd422-d2f1-4b47-a6ce-3de7c0bd507c.jpg,219769481,https://www.airbnb.com/users/show/219769481,Joanne,2018-10-09,"Oakland, CA","",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/12fd9567-9e65-4c85-a154-a63a37d7ddce.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/12fd9567-9e65-4c85-a154-a63a37d7ddce.jpg?aki_policy=profile_x_medium,Lincoln Highlands,3,3,"['email', 'phone', 'work_email']",t,t,"Oakland, California, United States",Lincoln Highlands,,37.80297,-122.20113,Entire rental unit,Entire home/apt,4,,1 bath,,2,[],$119.00,30,365,30,30,365,365,30.0,365.0,,t,0,0,0,0,2023-12-21,105,5,0,2018-12-07,2023-05-06,4.96,4.96,4.96,4.99,4.98,4.88,4.88,,f,3,3,0,0,1.71
29236053,https://www.airbnb.com/rooms/29236053,20231220185646,2023-12-21,previous scrape,Rental unit in Oakland · 1 bedroom · 1 bed · 1 shared bath,,We are a block away from Lake Merritt. Two blocks away from the historic Grand Lake theater and just a few miles from the San Francisco Bay bridge as will as Emeryville and the Oakland Airport not to mention other Oakland night life and Jack London Square,https://a0.muscache.com/pictures/313d3e89-7ee6-4658-9820-c1e8e0d08735.jpg,72753586,https://www.airbnb.com/users/show/72753586,Donna,2016-05-18,"Oakland, CA","My husband and I are great people, who like to travel, read, he plays chess, I’m a writer so we are usually quiet but will engage with spirited conversations and positive energy! I am very tidy and neither one of us are smokers.",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/6d23c8bb-faa3-4b65-ab36-2e88fbc70412.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/6d23c8bb-faa3-4b65-ab36-2e88fbc70412.jpg?aki_policy=profile_x_medium,,2,6,"['email', 'phone']",t,f,"Oakland, California, United States",Cleveland Heights,,37.80776,-122.24676,Shared room in rental unit,Shared room,2,,1 shared bath,,1,[],$125.00,1,14,1,1,14,14,1.0,14.0,,t,0,0,0,0,2023-12-21,1,0,0,2019-05-19,2019-05-19,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,2,0,0,2,0.02
29343611,https://www.airbnb.com/rooms/29343611,20231220185646,2023-12-21,city scrape,Home in Oakland · ★4.66 · 3 bedrooms · 3 beds · 3 baths,,"While it is close to shopping (walking distance) and to all the major freeways and transportation,it is a quiet and one of the nicer and safer neighborhoods of Oakland,although you always want to be vigilant.",https://a0.muscache.com/pictures/8ec9da01-ef15-40b8-a0be-9329845bf9f4.jpg,221067389,https://www.airbnb.com/users/show/221067389,Mike,2018-10-16,"Piedmont, CA","",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/704bf1cd-9d55-4114-a444-489f8a4f031e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/704bf1cd-9d55-4114-a444-489f8a4f031e.jpg?aki_policy=profile_x_medium,Upper Dimond,1,1,"['email', 'phone']",t,t,"Oakland, California, United States",Lincoln Highlands,,37.80379,-122.2088,Entire home,Entire home/apt,6,,3 baths,,3,[],$151.00,2,25,2,2,1125,1125,2.0,1125.0,,t,0,0,0,0,2023-12-21,290,45,2,2018-10-26,2023-12-17,4.66,4.72,4.53,4.94,4.95,4.78,4.72,,f,1,1,0,0,4.62
29367517,https://www.airbnb.com/rooms/29367517,20231220185646,2023-12-20,city scrape,Tiny home in Oakland · ★4.97 · 1 bed · 0 baths,,"Welcome to Deep East Oakland. My neighborhood is home to a large Spanish-speaking population. Minutes from the Oakland Airport and Coliseum. You will be staying in a blue collar area. You may hear loud muscle cars and Harley Davidsons. Down the street and around the corner you will find homeless encampments. They are not on my street, or visible from my home, but they are members of this community. While visiting the bay area, please extend grace to our unsheltered sisters and brothers.",https://a0.muscache.com/pictures/miso/Hosting-29367517/original/3ce7b42d-7151-4894-a6e5-49fe936235fe.jpeg,10000979,https://www.airbnb.com/users/show/10000979,Ansel,2013-11-13,"Oakland, CA","Proud Autism Dad. Oakland Native

I'm an Airbnb Community Leader and Airbnb Ambassador. I've been featured in Business Insider, The Wall Street Journal, Architectural Digest, USA Today, Travel & Leisure, etc. I'm just a blue collar guy who loves tiny homes

The Airbnb community is built on trust and transparency.  Read the reviews and join the Tiny House movement! I look forward to hosting you!",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/User-10000979/original/ed986179-0144-4b38-8507-732662403c06.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-10000979/original/ed986179-0144-4b38-8507-732662403c06.jpeg?aki_policy=profile_x_medium,Elmhurst,3,5,"['email', 'phone', 'work_email']",t,t,"Oakland, California, United States",Highland,,37.7514,-122.17859,Tiny home,Entire home/apt,2,,0 baths,,1,[],$83.00,2,29,1,2,1125,1125,2.0,1125.0,,t,29,57,87,87,2023-12-20,300,65,4,2018-10-28,2023-12-04,4.97,4.96,4.97,4.98,4.99,4.66,4.93,,f,3,3,0,0,4.79
29417237,https://www.airbnb.com/rooms/29417237,20231220185646,2023-12-20,city scrape,Home in Oakland · ★4.86 · 3 bedrooms · 4 beds · 2 baths,,,https://a0.muscache.com/pictures/efb077b9-15ba-4543-bb4a-f14c15434026.jpg,6962379,https://www.airbnb.com/users/show/6962379,Kansas,2013-06-17,"Oakland, CA","We are fun-loving parents of 2 girls and a baby boy and we love living in Oakland. We enjoy traveling around the world, planned and spontaneously, and we frequently visit NYC, Chicago, Kansas, and the Berkshires. Our family loves to hang out and cook together and we usually have music playing at home or on a cargo bike ride.",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/de5c9fc7-2754-41a2-8079-f12cb11a1ccb.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/de5c9fc7-2754-41a2-8079-f12cb11a1ccb.jpg?aki_policy=profile_x_medium,Piedmont Avenue,1,1,"['email', 'phone']",t,t,,Piedmont Avenue,,37.83165,-122.2531,Entire home,Entire home/apt,5,,2 baths,,4,[],$450.00,31,150,31,31,150,150,31.0,150.0,,t,23,53,83,173,2023-12-20,7,0,0,2018-11-24,2022-08-04,4.86,4.86,4.86,5.0,5.0,5.0,4.71,,f,1,1,0,0,0.11
29443517,https://www.airbnb.com/rooms/29443517,20231220185646,2023-12-20,city scrape,Home in Oakland · ★4.90 · 2 bedrooms · 2 beds · 1 bath,,There are some good eats nearby such as  Sequoia Diner for breakfast or lunch; World Grounds Cafe for coffee and good sandwiches; for a take out with good home made grub Comunite Table; and other local favorites- Ventian for Thai or Phnom Penh; For Pizza-Fist of Flour or Redboy Pizza. Nama--Japanese.,https://a0.muscache.com/pictures/pro_photo_tool/Hosting-29443517-unapproved/original/ae5263ec-4e21-41d9-b661-24b2f171806b.JPEG,2351266,https://www.airbnb.com/users/show/2351266,Kelly,2012-05-12,"Oakland, CA","I am a laid back dude living in the Bay Area.  I dig hiking, cooking, biking and mid-century design. 
",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/44938816-6eed-45c0-ac5b-7759e5db0704.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/44938816-6eed-45c0-ac5b-7759e5db0704.jpg?aki_policy=profile_x_medium,Upper Dimond,2,2,"['email', 'phone']",t,t,"Oakland, California, United States",Dimond,,37.79561,-122.20477,Entire home,Entire home/apt,4,,1 bath,,2,[],$239.00,7,30,7,7,30,30,7.0,30.0,,t,27,57,87,177,2023-12-20,70,1,1,2018-12-25,2023-11-25,4.9,4.83,4.8,4.96,4.99,4.63,4.81,,f,2,1,1,0,1.15
29490106,https://www.airbnb.com/rooms/29490106,20231220185646,2023-12-20,city scrape,Home in Oakland · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,,"The house is located in a really quiet and safe neighborhood with lots of free street parking. The closest area with coffee shops, bars, etc is the Laurel District and we are a 5 min drive, 10 min bike ride away.",https://a0.muscache.com/pictures/98b8caca-088b-4cbf-aef3-098382262118.jpg,6671206,https://www.airbnb.com/users/show/6671206,Mark,2013-05-31,"Oakland, CA","I am English but moved to the SF Bay Area in 2009 and I am a permanent resident. 

I play the guitar and sing in a rock band although most of the music happens at a separate practice space. 

Sometimes my work takes me away on business but most of the time I work out of my home office. 

Feel free to reach out if you have any questions,

Mark ",within an hour,80%,92%,f,https://a0.muscache.com/im/pictures/user/657078a7-88cf-4a86-b8cf-8998d111a4b6.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/657078a7-88cf-4a86-b8cf-8998d111a4b6.jpg?aki_policy=profile_x_medium,Central East Oakland,3,9,"['email', 'phone', 'work_email']",t,t,"Oakland, California, United States",Fairfax,,37.7739,-122.19742,Private room in home,Private room,1,,1 shared bath,,1,[],$50.00,7,100,7,7,1125,1125,7.0,1125.0,,t,29,59,89,179,2023-12-20,37,5,0,2018-12-11,2023-10-31,4.84,4.83,4.58,5.0,5.0,4.69,4.75,,f,3,0,3,0,0.60
29490357,https://www.airbnb.com/rooms/29490357,20231220185646,2023-12-20,city scrape,Home in Oakland · ★4.76 · 1 bedroom · 1 bed · 1 shared bath,,"The house is located in a really quiet and safe neighborhood with lots of free street parking. The closest area with coffee shops, bars, etc is the Laurel District and we are a 5 min drive, 10 min bike ride away.",https://a0.muscache.com/pictures/c99570cc-fd41-491a-b635-175a0a0fd62a.jpg,6671206,https://www.airbnb.com/users/show/6671206,Mark,2013-05-31,"Oakland, CA","I am English but moved to the SF Bay Area in 2009 and I am a permanent resident. 

I play the guitar and sing in a rock band although most of the music happens at a separate practice space. 

Sometimes my work takes me away on business but most of the time I work out of my home office. 

Feel free to reach out if you have any questions,

Mark ",within an hour,80%,92%,f,https://a0.muscache.com/im/pictures/user/657078a7-88cf-4a86-b8cf-8998d111a4b6.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/657078a7-88cf-4a86-b8cf-8998d111a4b6.jpg?aki_policy=profile_x_medium,Central East Oakland,3,9,"['email', 'phone', 'work_email']",t,t,"Oakland, California, United States",Maxwell Park,,37.77433,-122.19563,Private room in home,Private room,1,,1 shared bath,,1,[],$52.00,7,100,7,7,1125,1125,7.0,1125.0,,t,23,53,83,173,2023-12-20,29,7,0,2018-11-09,2023-11-13,4.76,4.9,4.52,4.93,4.86,4.62,4.79,,f,3,0,3,0,0.47
29490540,https://www.airbnb.com/rooms/29490540,20231220185646,2023-12-20,city scrape,Home in Oakland · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,,,https://a0.muscache.com/pictures/23285837-7c46-4282-87df-23df3ccc52ea.jpg,6671206,https://www.airbnb.com/users/show/6671206,Mark,2013-05-31,"Oakland, CA","I am English but moved to the SF Bay Area in 2009 and I am a permanent resident. 

I play the guitar and sing in a rock band although most of the music happens at a separate practice space. 

Sometimes my work takes me away on business but most of the time I work out of my home office. 

Feel free to reach out if you have any questions,

Mark ",within an hour,80%,92%,f,https://a0.muscache.com/im/pictures/user/657078a7-88cf-4a86-b8cf-8998d111a4b6.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/657078a7-88cf-4a86-b8cf-8998d111a4b6.jpg?aki_policy=profile_x_medium,Central East Oakland,3,9,"['email', 'phone', 'work_email']",t,t,,Maxwell Park,,37.77405,-122.19593,Private room in home,Private room,1,,1 shared bath,,1,[],$50.00,7,100,7,7,1125,1125,7.0,1125.0,,t,28,58,88,178,2023-12-20,12,3,1,2020-03-09,2023-12-14,4.92,4.75,4.58,5.0,4.92,4.5,4.75,,f,3,0,3,0,0.26
29497557,https://www.airbnb.com/rooms/29497557,20231220185646,2023-12-20,city scrape,Guest suite in Oakland · ★4.70 · Studio · 1 bed · 1 bath,,Cleveland heights offers a central location to everything Oakland has to offer. Its a 3 min drive away from Lake Meritt and less than 10 min drive to the bart station. It is also about 10mins away from the SF ferry in Jack London Square. Perfect for those looking to stay near all the action.,https://a0.muscache.com/pictures/0bb714fd-b818-448b-971b-e34790197b2a.jpg,181471723,https://www.airbnb.com/users/show/181471723,Kris,2018-03-30,"Oakland, CA","",within an hour,90%,97%,t,https://a0.muscache.com/im/pictures/user/55078da2-e695-4167-90d6-3560e0f1e27a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/55078da2-e695-4167-90d6-3560e0f1e27a.jpg?aki_policy=profile_x_medium,Cleveland Heights,1,2,"['email', 'phone']",t,t,"Oakland, California, United States",Ivy Hill,,37.8023,-122.23827,Entire guest suite,Entire home/apt,3,,1 bath,,1,[],$65.00,1,29,1,1,1125,1125,1.0,1125.0,,t,20,50,80,355,2023-12-20,343,66,3,2018-11-02,2023-12-03,4.7,4.78,4.76,4.86,4.85,4.69,4.62,,f,1,1,0,0,5.49
29522889,https://www.airbnb.com/rooms/29522889,20231220185646,2023-12-20,city scrape,Guest suite in Oakland · ★4.55 · 2 bedrooms · 2 beds · 1 bath,,"We are three blocks from College Ave where there are many restaurants, a Trader Joe's grocery store and several coffee shops.",https://a0.muscache.com/pictures/c5606351-42cd-4aa3-8c83-6fff512a360d.jpg,6396991,https://www.airbnb.com/users/show/6396991,Ruchi,2013-05-14,"San Francisco, CA","Mother, Wife, Sister, Co-Worker - not in any order of importance, but kind of : )

Working professional that has extra space and wants to share.  I'm a frequent user of AirBnb when I travel and the experience is so much better than a hotel, so I just wanted to be part of the community and share back!",within a few hours,100%,97%,f,https://a0.muscache.com/im/pictures/user/228ab38f-1f25-4780-a550-951a90d9b090.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/228ab38f-1f25-4780-a550-951a90d9b090.jpg?aki_policy=profile_x_medium,Rockridge,1,1,"['email', 'phone']",t,t,"Oakland, California, United States",Upper Rockridge,,37.84635,-122.24327,Entire guest suite,Entire home/apt,4,,1 bath,,2,[],$175.00,2,120,2,2,120,120,2.0,120.0,,t,25,55,85,98,2023-12-20,109,21,0,2019-05-05,2023-10-09,4.55,4.66,4.7,4.83,4.89,4.92,4.5,,f,1,1,0,0,1.93
29543893,https://www.airbnb.com/rooms/29543893,20231220185646,2023-12-20,city scrape,Guesthouse in Oakland · ★4.79 · Studio · 1 bed · 1 bath,,"Ideal location in the Rockridge/Claremont area: leafy residential street steps away from the College Ave, where an abundance of boutique stores, galleries, eateries, jewelry stores and dancing spots congregate.<br />We are 10 min walk to SF Bay area rail system (Rockridge BART station), 2 min from Bus No 51 to UC Berkeley, across the street from Casual Carpool and the E Bus, which gets you to San Francisco in 20 min. No car needed! Short bike ride to downtown Berkeley and UC campus. <br />Centrally located to access Napa/Sonoma wineries, Redwoods, Marin County and many more tourist attractions.<br />We would be delighted to share our home and its abundance with you.",https://a0.muscache.com/pictures/1f43e634-31dc-4828-a0c5-7c392886966c.jpg,46743791,https://www.airbnb.com/users/show/46743791,Daiva,2015-10-16,"Richmond, CA","Daiva grew up on the Baltic sea and was inspired by the lush Lithuanian landscape and warm local people hospitality. In her quest to find right livelihood, she purchased Book a Nook, where she was able to combine both her love for design and service. Having lived in the Bay Area for over 20 years, Daiva is excited to create spaces where guests thrive and owners are able to use their own resources to create abundance.",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/ae654dec-c15d-4b0a-9415-dac041dd76ef.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ae654dec-c15d-4b0a-9415-dac041dd76ef.jpg?aki_policy=profile_x_medium,East Richmond Heights,12,19,"['email', 'phone']",t,t,"Oakland, California, United States",Rockridge,,37.85015,-122.251,Entire guesthouse,Entire home/apt,2,,1 bath,,1,[],$103.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,17,47,63,338,2023-12-20,100,14,1,2018-10-26,2023-11-25,4.79,4.87,4.87,4.9,4.86,4.98,4.69,,f,1,1,0,0,1.59
29550282,https://www.airbnb.com/rooms/29550282,20231220185646,2023-12-20,city scrape,Bungalow in Oakland · ★4.18 · 1 bedroom · 1 bed · 1 shared bath,,"This is a great owner occupied and improved neighborhood in north Oakland. <br />It's very convenient to Bart station on 40th street, 4 major freeway entrances and shopping center, as well as lots variety selections of restaurants on Telegraphy. Bike around is very convenient.",https://a0.muscache.com/pictures/miso/Hosting-29550282/original/c059af4f-41fd-4dee-b9a9-e5723b4b23d6.jpeg,2283153,https://www.airbnb.com/users/show/2283153,Rox Sun,2012-05-03,"San Francisco, CA","Welcome guests come to visit Bay Area for work or school. Please feel free to ask questions on your stay, we like you feel as comfortable to stay here as your home.
Wendy is the key person to welcome guests and help them with questions and accommodation needs.
",within a few hours,90%,100%,t,https://a0.muscache.com/im/pictures/user/d35fcf5f-8e91-4b87-88a7-0318a4f14984.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d35fcf5f-8e91-4b87-88a7-0318a4f14984.jpg?aki_policy=profile_x_medium,South Berkeley,20,29,"['email', 'phone']",t,t,"Oakland, California, United States",Longfellow,,37.83355,-122.26823,Private room in bungalow,Private room,2,,1 shared bath,,1,[],$62.00,14,1125,14,14,1125,1125,14.0,1125.0,,t,30,60,90,365,2023-12-20,11,2,0,2018-11-13,2023-09-30,4.18,4.64,4.0,4.64,4.82,4.09,4.36,,f,10,1,9,0,0.18
