id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
20797694,https://www.airbnb.com/rooms/20797694,20231226203940,2023-12-27,city scrape,Rental unit in Cambridge · ★4.87 · 2 bedrooms · 1 bed · 1 shared bath,,"Cambridge is an amazing city, and area four is a great neighborhood. Were close to Kendall square/ MIT, as well as Central square. There's a lot of students around here, but it is residential so there are a lot of families in the neighborhood as well.",https://a0.muscache.com/pictures/e39bc481-7dbf-458b-bdcf-06836fb0db99.jpg,39361614,https://www.airbnb.com/users/show/39361614,Jamal,2015-07-23,"Cambridge, MA","",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/User-39361614/original/26540ec3-22c0-4b0b-9bcb-88e879cffa20.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-39361614/original/26540ec3-22c0-4b0b-9bcb-88e879cffa20.jpeg?aki_policy=profile_x_medium,Cambridge,8,8,['phone'],t,t,"Cambridge, Massachusetts, United States",The Port,,42.36455,-71.09764,Private room in rental unit,Private room,1,,1 shared bath,,1,[],$57.00,1,14,1,1,1125,1125,1.0,1125.0,,t,5,13,13,82,2023-12-27,402,95,5,2017-09-05,2023-12-17,4.87,4.93,4.75,4.98,4.96,4.93,4.86,STR-15178,f,2,0,2,0,5.23
20799027,https://www.airbnb.com/rooms/20799027,20231226203940,2023-12-27,city scrape,Rental unit in Cambridge · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,,"The neighborhood that I grew up in my whole life is affectionately known as Area 4. <br />We are 5-minute walk from Central Square. and 1 stop from MIT and Harvard in either direction. It's a quiet, residential neighborhood and conveniently located near local markets, stores, bars, the Red Line subway,  and the Central Square stop.",https://a0.muscache.com/pictures/48443682-cc57-4873-883a-1ecffdbddce8.jpg,39361614,https://www.airbnb.com/users/show/39361614,Jamal,2015-07-23,"Cambridge, MA","",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/User-39361614/original/26540ec3-22c0-4b0b-9bcb-88e879cffa20.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-39361614/original/26540ec3-22c0-4b0b-9bcb-88e879cffa20.jpeg?aki_policy=profile_x_medium,Cambridge,8,8,['phone'],t,t,"Cambridge, Massachusetts, United States",The Port,,42.3649,-71.09727,Private room in rental unit,Private room,1,,1 shared bath,,1,[],$46.00,1,14,1,1,1125,1125,1.0,1125.0,,t,7,19,35,121,2023-12-27,358,72,4,2017-09-06,2023-12-15,4.85,4.93,4.67,4.97,4.95,4.92,4.83,STR-15178,f,2,0,2,0,4.66
21012161,https://www.airbnb.com/rooms/21012161,20231226203940,2023-12-27,city scrape,Rental unit in Cambridge · ★4.95 · 3 bedrooms · 3 beds · 1.5 baths,,"Residential neighborhood very close to Central, Harvard and Inman Squares.  Many restaurants, bars and cafes are only a 10-15 min walk and easily accessible to Boston.",https://a0.muscache.com/pictures/miso/Hosting-21012161/original/f4e9a30e-a661-443a-8ef4-b286959ea288.jpeg,151298426,https://www.airbnb.com/users/show/151298426,Vanessa,2017-09-19,"Cambridge, MA","",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/e2eb8928-1f84-4463-aa00-d2915f99f1d9.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e2eb8928-1f84-4463-aa00-d2915f99f1d9.jpg?aki_policy=profile_x_medium,Cambridge,4,4,"['email', 'phone']",t,f,"Cambridge, Massachusetts, United States",Mid-Cambridge,,42.37168,-71.10575,Entire rental unit,Entire home/apt,8,,1.5 baths,,3,[],$250.00,1,10,1,1,10,10,1.0,10.0,,t,0,0,0,0,2023-12-27,110,25,0,2018-02-17,2023-10-22,4.95,4.95,4.97,4.98,4.95,4.96,4.77,C2039820288,t,4,1,3,0,1.54
21012703,https://www.airbnb.com/rooms/21012703,20231226203940,2023-12-27,city scrape,Condo in Cambridge · 1 bedroom · 1 bed · 1 bath,,"Enjoy all that Cambridge can offer (just about anything you can think of) without worrying about how to get there or having to carry anything with you: you can always stop by home for a few minutes of relaxation, have a meal delivered to you, check the internet, use your own facilities.... and then hop back into the swing of New England living. Immerse yourself into the vibrant intellectual atmosphere of Harvard Yard, Harvard Museums, MIT, the Cambridge Public Library and other educational facilities.",https://a0.muscache.com/pictures/d1911890-f90b-47b4-bd5d-0d2b65eab0b3.jpg,7421025,https://www.airbnb.com/users/show/7421025,Doriana,2013-07-11,"Cambridge, MA",Lived in Cambridge for more than 15 years. Love the neighborhood. ,within a day,100%,0%,f,https://a0.muscache.com/im/users/7421025/profile_pic/1422211794/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/7421025/profile_pic/1422211794/original.jpg?aki_policy=profile_x_medium,Cambridge,3,3,"['email', 'phone']",t,t,"Cambridge, Massachusetts, United States",Mid-Cambridge,,42.37130592526662,-71.11263971125541,Entire condo,Entire home/apt,2,,1 bath,,1,[],$108.00,91,1125,91,91,1125,1125,91.0,1125.0,,t,0,0,0,250,2023-12-27,1,0,0,2018-07-31,2018-07-31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,3,2,1,0,0.02
21204503,https://www.airbnb.com/rooms/21204503,20231226203940,2023-12-27,city scrape,Townhouse in Cambridge · ★4.95 · 4 bedrooms · 5 beds · 3 baths,,"Riverside is a residential neighborhood located along the Charles River, which includes some of the oldest settled parts of Cambridge. Harvard Square and Central Square, both major commercial and transit centers, lie at either end of the neighborhood. Massachusetts Avenue, which connects the two squares, serves as the neighborhood’s retail. Smaller commercial areas exist along Putnam Avenue, Western Avenue and River Street. <br />Whole Foods  (with wine and beer) is a 5-minute walk; the Charles River (with walking and biking paths) is a 3-minute walk. <br />This is a diverse and convenient neighborhood.",https://a0.muscache.com/pictures/8a23b200-5cb3-4be2-afea-6f620993b9f3.jpg,26693600,https://www.airbnb.com/users/show/26693600,Jenny,2015-01-25,"Cambridge, MA",International Traveler; love to learn different culture.,within an hour,100%,81%,t,https://a0.muscache.com/im/pictures/user/f71220fb-be0f-49db-af5c-c3f8e764649b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f71220fb-be0f-49db-af5c-c3f8e764649b.jpg?aki_policy=profile_x_medium,Cambridge,1,4,"['email', 'phone', 'work_email']",t,t,"Cambridge, Massachusetts, United States",Riverside,,42.36658,-71.11473,Entire townhouse,Entire home/apt,7,,3 baths,,5,[],"$1,057.00",3,28,3,3,28,28,3.0,28.0,,t,4,34,64,64,2023-12-27,195,31,2,2018-01-01,2023-12-10,4.95,4.96,4.93,4.94,4.95,4.94,4.71,STR-14751,f,1,1,0,0,2.67
21248869,https://www.airbnb.com/rooms/21248869,20231226203940,2023-12-27,previous scrape,Home in Cambridge · ★4.99 · 1 bedroom · 1 bed · 1.5 shared baths,,"One of the best neighborhoods in Cambridge! We're close to everything. The subway is right up the street. Historic Harvard Square is a 10-15 min walk with the University, historic sites, great food, shopping, and bustling street life. We're just half a block away from Mass Ave, which stretches between Harvard and Porter Square and is lined with cute shops, cafes, restaurants, etc. Our corner of the neighborhood is diverse and family oriented, with a sprinkle of students thrown in.",https://a0.muscache.com/pictures/c0c52eab-8df6-4f16-bc9c-5f2ed9f0e051.jpg,28283338,https://www.airbnb.com/users/show/28283338,Rae,2015-02-24,"Cambridge, MA","Hi!

We are a married couple living in a big beautiful house in Cambridge. Jarrod is a scientist and Rae is a painter. We're pretty low key- when we're not working hard, we like to relax at home, explore local history, or check out antique shops.

We're friendly and are happy to be helpful in any way possible, but mostly keep to ourselves. Since our rooms to rent are separated from our living space, we might not encounter our guests at all, but are always available to answer questions.",N/A,N/A,100%,t,https://a0.muscache.com/im/pictures/user/3870344c-5e18-453c-b999-4dacd3b700dd.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3870344c-5e18-453c-b999-4dacd3b700dd.jpg?aki_policy=profile_x_medium,Cambridge,3,3,"['email', 'phone']",t,t,"Cambridge, Massachusetts, United States",Agassiz,,42.38363,-71.11879,Private room in home,Private room,2,,1.5 shared baths,,1,[],,2,1125,2,2,1125,1125,2.0,1125.0,,,0,0,0,0,2023-12-27,94,0,0,2017-10-23,2021-08-17,4.99,5.0,5.0,5.0,5.0,4.99,4.94,STR-14772,f,3,1,2,0,1.25
21275668,https://www.airbnb.com/rooms/21275668,20231226203940,2023-12-27,city scrape,Rental unit in Cambridge · ★4.98 · 1 bedroom · 1 bed · 1 bath,,Within a short walking distance of Lechmere Station (Green line) and Kendal Station (Red line).<br /><br />Close to the CambridgeSide Galleria as well as being a short walk to a large grocery store.<br /><br />Many good restaurants and bars within easy walking distance or a short Uber ride away.,https://a0.muscache.com/pictures/aadf1363-6ee8-4ef8-8c4c-cc6144382838.jpg,41854028,https://www.airbnb.com/users/show/41854028,David,2015-08-18,"Boston, MA","",within an hour,100%,100%,t,https://a0.muscache.com/im/users/41854028/profile_pic/1439936451/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/41854028/profile_pic/1439936451/original.jpg?aki_policy=profile_x_medium,Cambridge,1,1,"['email', 'phone']",t,t,"Cambridge, Massachusetts, United States",East Cambridge,,42.37082,-71.08123,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$218.00,2,21,2,3,1125,1125,2.0,1125.0,,t,26,56,81,137,2023-12-27,225,50,1,2018-03-24,2023-12-11,4.98,4.99,4.97,4.99,4.99,4.92,4.83,,f,1,1,0,0,3.21
21460557,https://www.airbnb.com/rooms/21460557,20231226203940,2023-12-27,city scrape,Rental unit in Cambridge · ★4.90 · Studio · 2 beds · 1 bath,,"Just a few steps from vibrant Davis sq where you will find a movie theater, theater, bars restaurant, French bakery as well as shops",https://a0.muscache.com/pictures/885068bc-9728-41d8-8037-7c020157dd71.jpg,119102701,https://www.airbnb.com/users/show/119102701,Isabelle,2017-03-04,"Cambridge, MA","",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/3d154e57-70f0-440e-a531-0f5593a03974.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3d154e57-70f0-440e-a531-0f5593a03974.jpg?aki_policy=profile_x_medium,Cambridge,2,2,"['email', 'phone']",t,f,"Cambridge, Massachusetts, United States",North Cambridge,,42.39196,-71.12186,Entire rental unit,Entire home/apt,4,,1 bath,,2,[],$209.00,1,30,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,2023-12-27,303,48,0,2017-11-05,2023-11-17,4.9,4.96,4.9,4.97,4.97,4.95,4.7,Str-13327,t,1,1,0,0,4.05
21546255,https://www.airbnb.com/rooms/21546255,20231226203940,2023-12-27,city scrape,Home in Cambridge · ★4.95 · 1 bedroom · 1 bed · 1 private bath,,"In between Harvard Square and Porter Square in Cambridge. <br />- Porter Square subway and commuter rail station is a 5-min walk.<br />- Harvard Law School is half a mile. Lesley College is quarter mile. Tufts University is a mile.<br />- Great restaurants and coffee shops, drugstore close by.",https://a0.muscache.com/pictures/5d8edf6d-1e81-4022-a317-dc954830b23c.jpg,4274693,https://www.airbnb.com/users/show/4274693,Vinit,2012-11-28,"Cambridge, MA",I am an entrepreneur turned professor.,within an hour,88%,100%,t,https://a0.muscache.com/im/users/4274693/profile_pic/1390360969/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/4274693/profile_pic/1390360969/original.jpg?aki_policy=profile_x_medium,Cambridge,1,2,"['email', 'phone', 'work_email']",t,t,"Cambridge, Massachusetts, United States",Agassiz,,42.38449,-71.1173,Private room in home,Private room,2,,1 private bath,,1,[],$130.00,3,30,3,3,1125,1125,3.0,1125.0,,t,0,0,0,0,2023-12-27,147,33,2,2018-01-13,2023-12-09,4.95,4.97,4.99,4.97,4.99,4.97,4.85,13687,t,1,0,1,0,2.03
21682941,https://www.airbnb.com/rooms/21682941,20231226203940,2023-12-27,previous scrape,Condo in Cambridge · ★5.0 · 1 bedroom · 1 bed · 1 bath,,"+Across the street is the public library, which I love to go and read or do work<br />+Right outside is a Little Free Library book exchange. It's an adorable place where you can take and leave books. Feel free to grab some or leave some!<br />+A few doors down is a bakery with the most amazing Portuguese bread I have ever tasted. I get some once a week. <br />+A few blocks down is a local butcher shop where I get fresh eggs and meats. If there are some in the fridge during your stay, you're more than welcome to them!<br />+There's a park and community pool across the street, which is fun in the summers to watch people play softball, or sit on the grass and read a book<br />+One of my favorite places to eat is Puritan & Company, which serves a modern twist to traditional New England cuisine<br />+If you're craving Tacos, there is a fab spot called the Lone Star Taco Bar. 4.5 stars, almost 900 reviews. Just saying. <br />+Usually known for their live music, or just a casual drink at a lo",https://a0.muscache.com/pictures/miso/Hosting-21682941/original/df6d3b75-428a-4c90-b462-bd93ea015901.jpeg,101409695,https://www.airbnb.com/users/show/101409695,Alexandria,2016-10-26,"Cambridge, MA","",N/A,N/A,73%,t,https://a0.muscache.com/im/pictures/user/5950949c-7f0a-48ef-865a-b73bd18dd90e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5950949c-7f0a-48ef-865a-b73bd18dd90e.jpg?aki_policy=profile_x_medium,Cambridge,1,1,"['email', 'phone']",t,t,"Cambridge, Massachusetts, United States",Wellington-Harrington,,42.37147,-71.08872,Entire condo,Entire home/apt,2,,1 bath,,1,[],,1,1125,1,1,1125,1125,1.0,1125.0,,,0,0,0,0,2023-12-27,52,11,1,2019-12-15,2023-11-30,5.0,5.0,5.0,5.0,5.0,4.98,4.88,STR-54029,f,1,1,0,0,1.06
22081464,https://www.airbnb.com/rooms/22081464,20231226203940,2023-12-27,previous scrape,Rental unit in Cambridge · ★4.77 · 1 bedroom · 1 bed · 1 bath,,"The suite is located in North Cambridge, near the hip and vibrant Davis Square, Somerville, just a 5 min. walk away along Linear Park. Linear Park is a charming well lit pathway that is well trafficked day and night by folks day and night, walking back and forth to Davis Square, often with street music performers at points along the way.<br /><br />Davis Square is certainly a cultural location, with shows and movies to see at the Somerville Theatre, in addition to Somerville Open Studios, ArtBeat, HONK! to name but a few of the many festivals the occur in the town around the year.<br /><br />Davis Square is also a dining destination. There's something for everyone in these blocks, from barbecue to vegan fare. One can find the cuisines of Mexico, Italy, China, India, Japan, and more. And there are new places to find delicious food opening all the time.<br /><br />And for nightlife, there are no shortage of bars, from the casual to the hip and trendy with fine beverages and food on offer",https://a0.muscache.com/pictures/1f0ac941-d1e8-45d3-b656-bc04eaa3d606.jpg,161304675,https://www.airbnb.com/users/show/161304675,Brian,2017-12-04,"Brookline, MA","I am part of a three person team. I have an two adorable children, Amber and Aiden.

I am the founder of a real estate tech company, and previously worked as a Structural Engineer on the design of skyscrapers.

I love to travel when I can, and have already visited many countries. But there are plenty of places left to explore, and enjoy again.

I am principally on airbnb to host. But who knows, on my next vacation I may also stay at someone's airbnb in an exotic location.",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/23befff5-3b41-45ed-b880-be7e57718296.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/23befff5-3b41-45ed-b880-be7e57718296.jpg?aki_policy=profile_x_medium,Cambridge,1,1,"['email', 'phone', 'work_email']",t,t,"Cambridge, Massachusetts, United States",North Cambridge,,42.39696,-71.13258,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],,91,365,91,91,365,365,91.0,365.0,,,0,0,0,0,2023-12-27,13,0,0,2017-12-23,2018-08-09,4.77,4.62,4.92,5.0,4.77,4.77,4.77,C0239900460,f,1,1,0,0,0.18
22099694,https://www.airbnb.com/rooms/22099694,20231226203940,2023-12-27,city scrape,Home in Cambridge · ★4.94 · 3 bedrooms · 3 beds · 2.5 baths,,"Equidistant between Harvard College, Harvard Business School and MIT.  A five minute walk takes you to Central Square and Harvard Square.  The house is a straight shot to/from the airport, with the Mass Turnpike/90 having an entrance just down the road.",https://a0.muscache.com/pictures/06585668-a839-4638-a166-530d9bd220cf.jpg,159728840,https://www.airbnb.com/users/show/159728840,Michael,2017-11-22,,"",within an hour,100%,82%,f,https://a0.muscache.com/im/pictures/user/0979a7af-f46d-442e-8100-e04dba33febf.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0979a7af-f46d-442e-8100-e04dba33febf.jpg?aki_policy=profile_x_medium,Cambridge,3,3,"['email', 'phone']",t,t,"Cambridge, Massachusetts, United States",Riverside,,42.36725,-71.1113,Entire home,Entire home/apt,5,,2.5 baths,,3,[],$479.00,3,30,3,3,30,30,3.0,30.0,,t,24,27,57,57,2023-12-27,48,7,0,2018-04-08,2023-10-26,4.94,4.92,4.6,4.96,4.98,4.94,4.73,,f,1,1,0,0,0.69
22216607,https://www.airbnb.com/rooms/22216607,20231226203940,2023-12-27,city scrape,Rental unit in Cambridge · ★4.93 · 1 bedroom · 2 beds · 1 bath,,"Pleasant quiet neighbourhood, Children's park and library two minutes away at the end of Trowbridge Street",https://a0.muscache.com/pictures/87733d67-6fb6-400e-be6c-205bab6da381.jpg,8706284,https://www.airbnb.com/users/show/8706284,Gunduz,2013-09-08,"Cambridge, MA",I'm a psychologist/writer often spending time abroad. . My co-host Heather   will  ensure your comfort and help getting you settled in when I'm away. Enjoy! ,within an hour,100%,100%,t,https://a0.muscache.com/im/users/8706284/profile_pic/1440418555/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/8706284/profile_pic/1440418555/original.jpg?aki_policy=profile_x_medium,Cambridge,3,5,"['email', 'phone']",t,f,"Cambridge, Massachusetts, United States",Mid-Cambridge,,42.37307,-71.11215,Entire rental unit,Entire home/apt,3,,1 bath,,2,[],$410.00,3,1125,3,3,1125,1125,3.0,1125.0,,t,0,24,54,90,2023-12-27,67,16,0,2018-03-05,2023-11-24,4.93,4.88,4.79,4.96,4.97,4.97,4.73,64481,f,1,1,0,0,0.95
22265937,https://www.airbnb.com/rooms/22265937,20231226203940,2023-12-27,city scrape,Rental unit in Cambridge · ★4.83 · 1 bedroom · 2 beds · 1 bath,,"Many restaurant available like India Pavilion , Rangoon , Tibetan Place ,  bars close by . start bucks/dunking  donuts near by . there are H mart/ target/ whole foods. Cvs very close by . plus lots of banks",https://a0.muscache.com/pictures/d7a1becc-50b9-442e-86aa-b6d35fd0c97c.jpg,32230243,https://www.airbnb.com/users/show/32230243,Tyler,2015-04-29,"Boston, MA","",N/A,N/A,N/A,f,https://a0.muscache.com/im/users/32230243/profile_pic/1430357229/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/32230243/profile_pic/1430357229/original.jpg?aki_policy=profile_x_medium,,4,4,"['email', 'phone']",t,f,"Cambridge, Massachusetts, United States",Cambridgeport,,42.36355,-71.10517,Entire rental unit,Entire home/apt,3,,1 bath,,2,[],$146.00,1,1125,2,2,1125,1125,2.0,1125.0,,t,0,0,0,0,2023-12-27,368,83,2,2018-01-21,2023-12-03,4.83,4.83,4.85,4.95,4.92,4.92,4.74,STR 211716,f,1,1,0,0,5.09
22265939,https://www.airbnb.com/rooms/22265939,20231226203940,2023-12-27,city scrape,Rental unit in Cambridge · ★4.76 · 1 bedroom · 1 bed · 1 bath,,"Many restaurant available like India Pavilion , Rangoon , Tibetan Place ,  bars close by . start bucks/dunking  donuts near by . there are H mart/ target/ whole foods. Cvs very close by . plus lots of banks.",https://a0.muscache.com/pictures/9f603d3a-596a-4b4c-870a-9f37e6cc6066.jpg,162705378,https://www.airbnb.com/users/show/162705378,Huanan,2017-12-14,"Cambridge, MA",I am very easygoing  /open mind / warm heart person.  Love traveling around the world. Has been lots of country . Now resident in Cambridge MA . ,within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/b5e1a5c9-9372-4b39-96e6-868e631a74a8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b5e1a5c9-9372-4b39-96e6-868e631a74a8.jpg?aki_policy=profile_x_medium,Cambridge,4,7,"['email', 'phone']",t,t,"Cambridge, Massachusetts, United States",Cambridgeport,,42.36245,-71.1051,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$120.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,2023-12-27,369,78,3,2017-12-31,2023-12-04,4.76,4.82,4.79,4.91,4.9,4.88,4.68,STR -211716,f,1,1,0,0,5.06
22287397,https://www.airbnb.com/rooms/22287397,20231226203940,2023-12-27,city scrape,Boutique hotel in Cambridge · ★4.71 · 1 bedroom · 1 bed · 1 private bath,,,https://a0.muscache.com/pictures/b7535231-c3d5-4a25-a9aa-14833215b8b7.jpg,162885740,https://www.airbnb.com/users/show/162885740,Hong,2017-12-16,,"",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/895ac6a9-de90-4c62-9801-45228356fd36.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/895ac6a9-de90-4c62-9801-45228356fd36.jpg?aki_policy=profile_x_medium,Cambridge,25,25,"['email', 'phone']",t,t,,North Cambridge,,42.39369,-71.12508,Room in boutique hotel,Private room,2,,1 private bath,,1,[],$88.00,1,70,1,2,70,70,1.0,70.0,,t,0,0,0,0,2023-12-27,68,48,5,2022-03-02,2023-12-20,4.71,4.79,4.75,4.85,4.81,4.9,4.71,C0014490491,t,25,0,24,1,3.06
22338629,https://www.airbnb.com/rooms/22338629,20231226203940,2023-12-27,previous scrape,Serviced apartment in Cambridge · 2 bedrooms · 3 beds · 2 baths,,"Live in the most exciting and vibrant neighborhood of Massachusetts. Kendall Square is a brimming area with cutting edge technology, science, design, innovation, creative restaurants, and fist-class shopping and is only a couple of metro stations away from downtown Boston. Take a few steps down the street and wander around the renowned Massachusetts Institute of Technology campus. Continue the knowledge tour at the Harvard University campus, where you’ll find peace and relax in its beautiful gardens and historic buildings. Unwind at the Charles River banks and enjoy the fantastic Boston views, where many trails and bike paths offer a haven to enjoy nature and a healthy lifestyle. Just across the Charles River you will be in downtown Boston surrounded by its gorgeous Revolution-era architecture and historic landmarks. The apartment is located in a modern high-rise boasting spectacular views and world-class resident amenities including a fitness center, a Zen garden, a clubhouse, and ful",https://a0.muscache.com/pictures/prohost-api/Hosting-22338629/original/a71dfa38-d77e-45a7-9492-42f3711fbac9.jpeg,9419684,https://www.airbnb.com/users/show/9419684,Churchill,2013-10-14,"New York, NY","We have been providing vacation rental apartments for over 10 years across the East Coast. We are known for our distinctively furnished apartments in popular locations, and for our attentive service. You’ll find that our rates are quite reasonable. If you're looking for a safe, comfortable place with fabulous amenities and Wi-Fi (we know you need the Wi-Fi!) in the Boston MA area, Washington DC, Miami FL or very close to NYC in Jersey City or Hoboken, we'd love to host you. Many of the buildings where our apartments are located feature amenities such as beautiful lobbies, 24 hour front desk staff, fitness centers, business centers, recreation rooms, indoor or outdoor pools and whirlpools. If you are traveling with children, some buildings offer playgrounds (many buildings are near public playgrounds as well) or indoor playrooms. Depending on the location, you can stay for just a few days, a week, a month or more. 

We offer an assortment of short-term apartments in sizes ranging from a studio to three bedrooms that are fully furnished with all the comforts of home. Our local staff meticulously prepares your apartment before your arrival, and we offer 24 hour assistance for any emergencies after business hours. When you arrive at your apartment, the beds will be made, towels and bath amenities will be stocked in the bathrooms, and the coffee maker will be set up in the kitchen with some sample coffees, sweetener and creamer (teabags too if that is your preference) to start your morning off properly. If you’d like to cook a meal, the kitchen is stocked with dishes, cutlery, glassware and pots and pans. The living room is set up with a TV and cable channels, and the Wi-Fi router password and instructions will be prominently displayed so you can get connected quickly. You can also make local and toll-free phone calls at no charge. 

Please contact us to confirm the exact availability of the apartment you are interested in. We’d love to host you (and your family) for your vacation or business trip. ",within an hour,98%,96%,f,https://a0.muscache.com/im/users/9419684/profile_pic/1427816343/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/9419684/profile_pic/1427816343/original.jpg?aki_policy=profile_x_medium,Cambridge,325,716,"['email', 'phone']",t,t,"Cambridge, Massachusetts, United States",East Cambridge,,42.363747,-71.083374,Entire serviced apartment,Entire home/apt,5,,2 baths,,3,[],$363.00,31,1125,31,31,1125,1125,31.0,1125.0,,t,30,60,90,365,2023-12-27,2,0,0,2018-10-17,2018-10-22,4.0,4.5,3.5,5.0,5.0,5.0,4.5,C0281180491,t,11,11,0,0,0.03
