id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1508357,https://www.airbnb.com/rooms/1508357,20231230181010,2023-12-31,city scrape,Home in Aptos · ★4.76 · 4 bedrooms · 5 beds · 2 baths,,,https://a0.muscache.com/pictures/22386279/0875d146_original.jpg,4373958,https://www.airbnb.com/users/show/4373958,Carlo,2012-12-10,"San Francisco, CA","I am very easy going and respectful. As an entrepreneur, I work together with non profit organizations and small businesses of the community to have Fundraisers. I create unique events that give you an authentic taste of delicious food, music, art, and culture of the bay area. I also work in music education with The ONE Smart Piano and host a wine festival in Napa Valley that brings together the community. ",within an hour,100%,23%,f,https://a0.muscache.com/im/users/4373958/profile_pic/1439528224/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/4373958/profile_pic/1439528224/original.jpg?aki_policy=profile_x_medium,Santa Cruz,2,2,"['email', 'phone']",t,t,,Unincorporated Areas,,36.97476,-121.90147,Entire home,Entire home/apt,6,,2 baths,,5,[],$499.00,3,1125,3,3,1125,1125,3.0,1125.0,,t,29,59,89,364,2023-12-31,42,2,0,2013-10-28,2023-06-26,4.76,4.55,4.62,4.74,4.69,4.6,4.69,,f,1,1,0,0,0.34
1535050,https://www.airbnb.com/rooms/1535050,20231230181010,2023-12-31,city scrape,Home in Bonny Doon · ★4.96 · 1 bedroom · 2 beds · 1 private bath,,"No sidewalks, but plenty of beautiful walks.  The ""center"" of our Neighborhood is the country school and church - the school bell chimes through the arbors on weekdays.  On Sunday Morning, the little Church bell calls. 2 mi walk to the Beauregard Vineyards and tasting room.  Close by Bonny Doon Ecological Reserve is 200 acres of both easy and challenging hikes.",https://a0.muscache.com/pictures/9a1b2c94-72fb-4c8b-9fc5-0e88ee7862d9.jpg,8186343,https://www.airbnb.com/users/show/8186343,Sitah,2013-08-15,"Santa Cruz, CA","I am artistically inclined, in fact the property is my ""canvas"" -- I am very dedicated to living with respect for nature, and  admire brilliance wherever I  see it. I have worked with a jazz trio as a singer around Santa Cruz.  I love dogs for the amazing qualities they've developed through eons of living close to humankind.  I am married to Dale, and we have raised 3 children.  
-- I get a kick out of people having a good time at our place, interested in such a variety of things, coming together serendipitously at Redwood Croft.  Of course, quiet retreats are invited, too. This could be my motto:  ""Stay open; Stay responsible.""",within an hour,100%,100%,t,https://a0.muscache.com/im/users/8186343/profile_pic/1376623451/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/8186343/profile_pic/1376623451/original.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,f,"Bonny Doon, California, United States",Unincorporated Areas,,37.06215,-122.14795,Private room in home,Private room,3,,1 private bath,,2,[],$215.00,2,30,2,2,30,30,2.0,30.0,,t,22,52,81,81,2023-12-31,93,16,1,2018-05-06,2023-12-28,4.96,4.97,4.96,4.98,4.97,4.98,4.88,,f,2,0,2,0,1.35
1574540,https://www.airbnb.com/rooms/1574540,20231230181010,2023-12-31,city scrape,Guesthouse in Santa Cruz · ★4.86 · 1 bedroom · 2 beds · 1 bath,,"Our cottage is in (we think!) the perfect location to enjoy all that Santa Cruz has to offer - we're only blocks from downtown, the boardwalk, the wharf, and Cowell's beach.  You can walk to the beach for coffee and breakfast at the Picnic Basket in the morning, bask in the sun on the deck in the cottage in the afternoon, and then walk downtown for dinner at night. Also, the walking path and pontoon path in Neary Lagoon is a hidden treasure, with all sorts of beautiful wildlife.",https://a0.muscache.com/pictures/miso/Hosting-1574540/original/864c1188-a2d1-469b-bf88-ddc75c18d7bf.jpeg,4731682,https://www.airbnb.com/users/show/4731682,Carla,2013-01-16,"Santa Cruz, CA","Hi!  We are very excited to be sharing our living space with you!  We love living in Santa Cruz - there is so much to do and it is such a beautiful place to live.  

We love hiking, rock climbing, skiing, surfing (my husband), and spending time with friends and family.  We are looking forward to meeting new and interesting people and showing you the best of Santa Cruz!",within an hour,100%,100%,t,https://a0.muscache.com/im/users/4731682/profile_pic/1377411493/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/4731682/profile_pic/1377411493/original.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,"Santa Cruz, California, United States",City of Santa Cruz,,36.96689,-122.0309,Entire guesthouse,Entire home/apt,4,,1 bath,,2,[],$253.00,2,180,2,2,1125,1125,2.0,1125.0,,t,0,0,0,0,2023-12-31,741,60,0,2013-09-05,2023-11-29,4.86,4.89,4.95,4.93,4.89,4.85,4.7,,t,1,1,0,0,5.90
1615942,https://www.airbnb.com/rooms/1615942,20231230181010,2023-12-31,city scrape,Home in Santa Cruz · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,,"I love this neighborhood! I can walk to the beach and quaint village in minutes in one direction and in the other direction to a vibrant bustling avenue with all kinds of restaurants (Japanese,  Mexican, Pizzeria, California cuisine, etc.), local cafes, brew bars, interior design, retro clothing shops, and O'Neil's home-based surfing store!",https://a0.muscache.com/pictures/105335529/c3dd351e_original.jpg,8600588,https://www.airbnb.com/users/show/8600588,Dale,2013-09-03,"Capitola, CA","A resident of Santa Cruz County for 44 years, I love our great hiking trails, walks on the beach and our amazing art and theatre community. I enjoy traveling internationally, especially in Spanish-speaking countries. And I’ve probably dined in every restaurant in Santa Cruz  County so I’m happy to provide recommendations! ",within a few hours,100%,91%,t,https://a0.muscache.com/im/users/8600588/profile_pic/1381247751/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/8600588/profile_pic/1381247751/original.jpg?aki_policy=profile_x_medium,Santa Cruz,1,4,"['email', 'phone']",t,t,"Santa Cruz, California, United States",City of Capitola,,36.96720504760742,-121.95957946777344,Private room in home,Private room,2,,1 shared bath,,1,[],$149.00,2,4,2,2,4,4,2.0,4.0,,t,23,43,73,348,2023-12-31,213,12,0,2013-09-15,2023-10-08,4.82,4.88,4.93,4.89,4.89,4.91,4.7,,f,1,0,1,0,1.70
1649986,https://www.airbnb.com/rooms/1649986,20231230181010,2023-12-31,city scrape,Guesthouse in Santa Cruz · ★4.83 · 1 bedroom · 1 bed · 1 bath,,"This neighborhood is known as the banana belt because it's the sunniest spot in Santa Cruz!  We are located in easy walking distance from several great local restaurants like the Crepe Place (best place to see live music most nights of the week) and Lillian's (Italian restaurant, extremely popular).   There's also great sushi (Akira) and Thai food (Real Thai-delivers!).  It's a 5 minute walk to the Buttery Bakery (amazing pastries, coffee, brunch) and to Shopper's Corner grocery.  It's a quiet residential neighborhood but still with quick and easy access to beaches, boardwalk and downtown.",https://a0.muscache.com/pictures/06e2e27b-0ec2-4dbf-8350-205ae0c47651.jpg,1803583,https://www.airbnb.com/users/show/1803583,Suzanne,2012-02-24,"Santa Cruz, CA","We love the outdoors, hiking, cycling and camping.   We are musicians and enjoy living in Santa Cruz with all the arts and music that it offers.  ",within an hour,100%,94%,t,https://a0.muscache.com/im/users/1803583/profile_pic/1389033662/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1803583/profile_pic/1389033662/original.jpg?aki_policy=profile_x_medium,Santa Cruz,2,2,"['email', 'phone']",t,t,"Santa Cruz, California, United States",City of Santa Cruz,,36.98182,-122.01683,Entire guesthouse,Entire home/apt,2,,1 bath,,1,[],$133.00,1,29,1,1,1125,1125,1.0,1125.0,,t,25,27,27,163,2023-12-31,881,76,1,2013-11-04,2023-12-16,4.83,4.85,4.92,4.96,4.95,4.88,4.71,,f,2,2,0,0,7.12
1657147,https://www.airbnb.com/rooms/1657147,20231230181010,2023-12-31,city scrape,Home in Santa Cruz · ★4.89 · 3 bedrooms · 3 beds · 2.5 baths,,,https://a0.muscache.com/pictures/35032402/74c4a71f_original.jpg,8784848,https://www.airbnb.com/users/show/8784848,Wallace,2013-09-12,"Santa Cruz, CA","I am an electrician focused on renewable energies. My company W3 Solar focuses on the installation of solar electric ""photovoltaic"" Systems & 
Electric vehicle charging equipment. 
I was born and raised in North Carolina. We relocated to Santa Cruz, California 18 years ago. I have a 12-old daughter named Ashby and we love living in Santa Cruz. 

We enjoy the beach, the mountains,hiking, biking, skiing, snowboarding, camping, art,music, domestic and international travel. Also spending as much downtime as possible with friends & family. 

",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-8784848/original/9bc7aa3a-2c73-4d7e-b24c-e595cc866bec.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-8784848/original/9bc7aa3a-2c73-4d7e-b24c-e595cc866bec.jpeg?aki_policy=profile_x_medium,Santa Cruz,1,1,"['email', 'phone']",t,t,,City of Santa Cruz,,36.98856,-121.98754,Entire home,Entire home/apt,6,,2.5 baths,,3,[],$743.00,2,27,2,2,27,27,2.0,27.0,,t,2,2,2,2,2023-12-31,163,1,0,2013-10-28,2023-06-18,4.89,4.86,4.89,4.95,4.92,4.61,4.63,,f,1,1,0,0,1.32
1663396,https://www.airbnb.com/rooms/1663396,20231230181010,2023-12-31,city scrape,Place to stay in Scotts Valley · ★4.89 · 1 bedroom · 3 beds · 1 shared bath,,"You'll revel in quietness and the natural beauty of the mountains, 10 minutes to the beach, 1 hour to San Francisco. There are numerous hiking and biking trails in several state parks within 20 minutes. An old growth redwood is a mile stroll from the house. We are surrounded by trees and wildlife. Many of our neighbors have horses. The old stagecoach route from SF to Monterrey runs right through our property and the oldest bonded winery in California was started next door. We feel safe, and people are friendly. ""Town"" with great restaurants and conveniences is 4 miles away.",https://a0.muscache.com/pictures/e4e2e906-c2f5-4bd5-a5b7-d77793ef31ab.jpg,4990689,https://www.airbnb.com/users/show/4990689,Eden,2013-02-06,"Scotts Valley, CA","Eden's my name, Hospitality's my game!
HAPPY GUESTS MAKE ME HAPPY!
Label me a work in progress...
wearing many hats along the way...
one step at a time... 
Mother, grandmother, wife, educator, hostess with the most-est, yogini, artist,designer, world traveler, stand up comedian for first graders, proud member of the All In Good Time Ukulele Orchestra. 
I am a self taught home chef and have been growing organic food for over 30 years, love to cook and amaze my guests with gourmet cuisine featuring select produce from my terraced mountain garden. 
""You may call me a dreamer, but I'm not the only one.""


",within a day,100%,91%,t,https://a0.muscache.com/im/users/4990689/profile_pic/1417400030/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/4990689/profile_pic/1417400030/original.jpg?aki_policy=profile_x_medium,,2,7,"['email', 'phone']",t,t,"Scotts Valley, California, United States",Unincorporated Areas,,37.10434,-121.98945,Private room,Private room,3,,1 shared bath,,3,[],$71.00,2,27,2,2,27,27,2.0,27.0,,t,0,0,0,57,2023-12-31,184,12,0,2014-02-17,2023-09-20,4.89,4.92,4.86,4.96,4.98,4.91,4.79,,f,2,0,2,0,1.53
1671115,https://www.airbnb.com/rooms/1671115,20231230181010,2023-12-31,city scrape,Guesthouse in Santa Cruz · ★4.84 · Studio · 1 bed · 1 bath,,"Our neighborhood is filled with some of the oldest Victorian’s in the City, including ours. This property was established in 1888. Your backyard guesthouse was built in 2006. <br /><br />Our location to downtown makes entertainment and enjoying Santa Cruz so easy - within 10 minutes you have access to restaurants, shops, street performances, movie theaters, the Santa Cruz Museum of Modern Art, an organic grocery store, sauna and hot tub house, music venues and more. <br /><br />Even closer to home, walk a few blocks to eat at Emily’s Bakery, Kopal oaxacan cuisine, Sabieng Thai, or Taqueria Vallarta. We are also only a few blocks from an organic grocery and health store, The Food Bin.  <br /><br />For the beach visits, we are 1 mile from the boardwalk and west cliff beaches and there are multiple bike paths to get you to the beach from our location. It is a 20 minute walk to the Boardwalk and 20-25 minute walk to Lighthouse Beach. <br /><br />Our street is near the local high school and",https://a0.muscache.com/pictures/miso/Hosting-1671115/original/411add10-8237-4904-a435-0ebd6e48fdf6.jpeg,8847022,https://www.airbnb.com/users/show/8847022,Erin,2013-09-15,"Santa Cruz, CA","We are a four person eco-hippie, music loving family - Erin, Justin Satyana and  Indie. We love where we live - beaches, Redwoods, great people, amazing food, sunshine and the west coast vibe. 

",within a few hours,100%,77%,t,https://a0.muscache.com/im/pictures/user/c7d8d4eb-57ef-4d82-8c0e-1ff8b70ba8da.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c7d8d4eb-57ef-4d82-8c0e-1ff8b70ba8da.jpg?aki_policy=profile_x_medium,Santa Cruz,1,4,"['email', 'phone']",t,f,"Santa Cruz, California, United States",City of Santa Cruz,,36.96754,-122.03737,Entire guesthouse,Entire home/apt,2,,1 bath,,1,[],$154.00,2,60,2,2,60,60,2.0,60.0,,t,10,29,30,117,2023-12-31,204,33,3,2014-05-27,2023-12-18,4.84,4.9,4.88,4.91,4.86,4.89,4.81,,f,1,1,0,0,1.75
1722167,https://www.airbnb.com/rooms/1722167,20231230181010,2023-12-31,city scrape,Home in Ben Lomond · ★4.92 · 1 bedroom · 1 bed · 1 private bath,,"We are located in the mountains of Santa Cruz County with the city of Santa Cruz just a 20 minute drive away.  There are numerous attractions and activities in the area including hiking in old growth redwoods or to the Lime Kilns, the Santa Cruz Boardwalk, ocean beaches and cliff walking, paddle boating in the reservoir, and Kayak rentals. University of California, Santa Cruz is nearby. Near the border of Scotts Valley and Santa Cruz lies the Mystery Spot, where the rules of gravity are seemingly altered. There are excellent restaurants in the small towns in the valley where we live, as well as in the larger county.<br /><br />And, speaking of Santa Cruz County, locals know that the Santa Cruz Mountains Appellation is one of the oldest wine-growing regions in the United States. Family-owned wineries here produce stellar lots of Zinfindel, Cabernet Savignon, Pinot and Chardonnay, and the area has existed before Napa Valley became a wine region. Near here are Hallcrest, Zayante, Kissed b",https://a0.muscache.com/pictures/bfed3399-e2d5-472d-9181-e78c45ea1881.jpg,7324423,https://www.airbnb.com/users/show/7324423,Roger,2013-07-06,"Ben Lomond, CA","Roger is in the solar energy business.  Roger sold the business  but he is still active in a new venture.  I like photography, hiking, gardening and figuring out ways to do things differently.

Nancy's  has retired at the University of California (Santa Cruz). She wants to spend more time with the grandkids, doing water aerobics, visiting with friends and gardening.  ",within an hour,100%,98%,t,https://a0.muscache.com/im/users/7324423/profile_pic/1382459256/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/7324423/profile_pic/1382459256/original.jpg?aki_policy=profile_x_medium,,3,3,"['email', 'phone']",t,f,"Ben Lomond, California, United States",Unincorporated Areas,,37.08015760253054,-122.06973470541678,Private room in home,Private room,2,,1 private bath,,1,[],$93.00,2,29,2,2,1125,1125,2.0,1125.0,,t,29,59,86,357,2023-12-31,279,10,2,2013-09-30,2023-12-28,4.92,4.87,4.93,4.96,4.97,4.88,4.95,,t,3,1,2,0,2.23
1873477,https://www.airbnb.com/rooms/1873477,20231230181010,2023-12-31,city scrape,Home in Santa Cruz · ★4.77 · 3 bedrooms · 3 beds · 2 baths,,"We are in a neighborhood with many of the ocean front homes being second homes to the owners.  There are wineries, bakeries and coffee shops and boutique shopping  in an industrial area about 1/2 mile away. Santa Cruz Beach Boardwalk is 2 miles south from this property. West Cliff has a linear walking path along the ocean for miles. Good people watching from this property.",https://a0.muscache.com/pictures/miso/Hosting-1873477/original/ccbc5170-133f-4614-be26-e00ac3c8c8c4.jpeg,9761785,https://www.airbnb.com/users/show/9761785,Pearne Properties,2013-11-01,"Los Gatos, CA","Mother to a young child, enjoy playing team tennis and golfing , property manager for My ocean front vacation rentals on West Cliff Dr. Santa Cruz, CA,  Los Gatos, San Jose rentals, graduated from culinary  school A.S degree.",within a few hours,100%,90%,f,https://a0.muscache.com/im/users/9761785/profile_pic/1383503987/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/9761785/profile_pic/1383503987/original.jpg?aki_policy=profile_x_medium,Santa Cruz,4,6,"['email', 'phone']",t,t,"Santa Cruz, California, United States",City of Santa Cruz,,36.94976,-122.04835,Entire home,Entire home/apt,8,,2 baths,,3,[],$635.00,2,365,2,7,1125,1125,2.5,1125.0,,t,0,0,0,0,2023-12-31,80,6,1,2014-12-27,2023-12-17,4.77,4.75,4.68,4.86,4.7,4.96,4.42,,f,1,1,0,0,0.73
1932708,https://www.airbnb.com/rooms/1932708,20231230181010,2023-12-31,city scrape,Guest suite in Felton · ★4.79 · 1 bedroom · 2 beds · 1 bath,,"The surrounding forest has second growth redwoods about 100 feet tall and a hundred years old.  Most houses started as seasonal thin walled houses as summer getaways from the hot Central Valley. Generally it is very quiet and peaceful.<br />Occasionally, there is laughter of young people from nearby camps.",https://a0.muscache.com/pictures/miso/Hosting-1932708/original/8b4e576d-5bb0-4033-b4ef-04d5a52b4c4b.jpeg,9576679,https://www.airbnb.com/users/show/9576679,Rebekah,2013-10-22,"Santa Cruz, CA","In memory of my father, Ed, we are happy to continue Airbnb with his love for his guests. He valued every guest that stayed. He was overjoyed to hear that he had made a difference in the lives who stayed with him. 

My father had a couple mottoes. The first is from his work at Cookery At The Cove  see featured Cooking School Bon Appetit April 1979. ""They come as strangers and leave as friends"". And from my Christian Friend Clarence ""My guests are friends that I haven't met yet.""",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/9967b41e-015d-461e-a27b-dc4cbb8e3226.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9967b41e-015d-461e-a27b-dc4cbb8e3226.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone', 'work_email']",t,t,"Felton, California, United States",Unincorporated Areas,,37.0501,-122.06125,Entire guest suite,Entire home/apt,4,,1 bath,,2,[],$145.00,2,14,2,2,1125,1125,2.0,1125.0,,t,0,0,1,73,2023-12-31,231,35,0,2013-12-31,2023-11-25,4.79,4.79,4.62,4.92,4.93,4.88,4.78,,t,1,1,0,0,1.90
2022861,https://www.airbnb.com/rooms/2022861,20231230181010,2023-12-31,city scrape,Rental unit in Aptos · ★4.83 · 1 bedroom · 1 bed · 1 private bath,,"This is a great neighborhood for walking and bike riding. Lots of trails for hiking nearby. Beach access is on ""Beachgate Way"",  about 6-8 blocks down the street. You can park by the access stairs, or walk.  We have boogie boards for the ocean on the side of the house. This home has been on he Annual Symphony League Home Tour two times, and has been in the local newspaper, as the ""Fanti-Sea House"".  One of the most breathtaking Pacific Ocean views in Northern California. It makes you feel like you are on a cruise ship in the middle of the ocean, yet it is a short stroll to the steps that will lead you down to Seascape beach and the cement boat at the end of the pier. The hot tub is available for an additional fee. It is located on the Penthouse Loft on the third floor of this home. It is next to the sunroom, with a BBQ, firepit, tables, chairs, lounging areas, and changing room. All to yourselves!",https://a0.muscache.com/pictures/28788422/15b45689_original.jpg,10341402,https://www.airbnb.com/users/show/10341402,Jeanell,2013-11-30,"Santa Cruz, CA","I have lived in Santa Cruz County for over 40 years. Very active in sports.  I am licensed to care for foster children, and have been doing this for over 8 years.",within a few hours,100%,87%,t,https://a0.muscache.com/im/pictures/user/810ce98a-ccdd-47c1-84d9-23a399694437.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/810ce98a-ccdd-47c1-84d9-23a399694437.jpg?aki_policy=profile_x_medium,Santa Cruz,4,4,"['email', 'phone']",t,t,"Aptos, California, United States",Unincorporated Areas,,36.97596,-121.92451,Private room in rental unit,Private room,2,,1 private bath,,1,[],$325.00,1,24,1,1,24,24,1.0,24.0,,t,0,0,0,0,2023-12-31,203,7,0,2014-01-12,2023-10-09,4.83,4.91,4.78,4.93,4.87,4.92,4.68,,f,4,0,4,0,1.67
2056872,https://www.airbnb.com/rooms/2056872,20231230181010,2023-12-31,city scrape,Loft in Santa Cruz · ★4.80 · 3 bedrooms · 6 beds · 1 bath,,"We LOVE downtown Santa Cruz! The farmers market is directly across the street every Wednesday afternoon along with a fantastic flea market the second Sunday of every month. The music venues at the Catalyst, Moe's Alley and Kuumbwa Jazz Center are legendary and diverse. The studio is 1/2 block off of Pacific Garden Mall the main street of this town and it is alive with movie theaters, shops, food, wine bars and street music galore.  The  Beach Boardwalk is 1 mile away with world class surfing all along the coast.",https://a0.muscache.com/pictures/3d7f33fa-43fc-42c2-a714-65e143ca6475.jpg,4622744,https://www.airbnb.com/users/show/4622744,Ahnalisa,2013-01-07,"Monterey, CA","Coastal Californian. Lover of travel, design, art, music, film, garden, food and many other forms of creativity. We design and build for a living in Pacific Grove between Monterey and Carmel. Weekends are spent hiking in Big Sur or Marin, exploring San Francisco, surfing in Santa Cruz and annual trips to the Sawtooth mountains in Idaho to ride Peruvian Paso's with family friends. Hard work pays off. ",within an hour,100%,86%,t,https://a0.muscache.com/im/pictures/user/7fec7cab-b17d-49c3-ac87-a67ccfcb6ab0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7fec7cab-b17d-49c3-ac87-a67ccfcb6ab0.jpg?aki_policy=profile_x_medium,Santa Cruz,4,6,"['email', 'phone']",t,t,"Santa Cruz, California, United States",City of Santa Cruz,,36.97049,-122.02523,Entire loft,Entire home/apt,11,,1 bath,,6,[],$258.00,1,60,1,1,60,60,1.0,60.0,,t,30,60,90,179,2023-12-31,520,46,0,2014-01-20,2023-08-27,4.8,4.8,4.48,4.89,4.82,4.9,4.74,,t,1,1,0,0,4.29
2131819,https://www.airbnb.com/rooms/2131819,20231230181010,2023-12-31,city scrape,Guesthouse in Santa Cruz · ★4.88 · 2 bedrooms · 3 beds · 1 bath,,"We are next door to the tasting room for a good local winery, and there are many more wineries in the area.  1 mile up the road is an ecological preserve with great hiking.  It is 3 miles down the mountain to a nice beach.  The roads around us don't have a lot of cars so the area is great for bicycling.  Go north on Highway One and you are at Davenport, an old whaling town with a nice restaurant and another nice beach.  Just further north on the coast is Ano Nuevo State Park, where the giant elephant seals raise their babies on the beach each spring.  Also close by are Big Basin State Park (unfortunately temporarily shut after the fires), Wilder Ranch State Park, Henry Cowell State Park and many other great parks.  <br /><br />And of course, we are only 13 miles north of the wonderful town of Santa Cruz.<br /><br />Note that we have 3 other units on the property, but they are all separated by plenty of space.",https://a0.muscache.com/pictures/29013662/8caeb263_original.jpg,10041181,https://www.airbnb.com/users/show/10041181,Howard,2013-11-15,"Bonny Doon, CA","My day job is investing in technology, hosting startup events and I do some consulting.  But my wife and I also have this magical place in the Santa Cruz mountains, in a clearing amongst the redwoods, next to a great winery, and only 3 miles from the beach.   We have our own pond, and we have surrounded ourselves with fruit trees and floral gardens, which we hope you will enjoy.  When we are not around, our caretaker, Ed Olson, takes care of our guests.  

We hope to create a Shangri-la feel for our guests - totally relaxed in the mountains and nature, but with all the comforts of home.  We are also frequent travelers, so we know how important it is to feel at home when staying in new accomodations.  ",within an hour,100%,97%,t,https://a0.muscache.com/im/pictures/user/bb866624-3fe2-47eb-b0a1-efb270f952d0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/bb866624-3fe2-47eb-b0a1-efb270f952d0.jpg?aki_policy=profile_x_medium,,3,3,"['email', 'phone', 'work_email']",t,t,"Santa Cruz, California, United States",Unincorporated Areas,,37.04576,-122.14945,Entire guesthouse,Entire home/apt,4,,1 bath,,3,[],$230.00,2,14,2,2,14,14,2.0,14.0,,t,0,0,0,0,2023-12-31,365,33,0,2014-05-27,2023-11-25,4.88,4.92,4.93,4.93,4.95,4.89,4.77,,f,3,3,0,0,3.12
2150339,https://www.airbnb.com/rooms/2150339,20231230181010,2023-12-31,city scrape,Rental unit in Aptos · ★4.75 · 1 bedroom · 2 beds · 1 bath,,"Walking Trail to Water<br />Minutes to access to Capitola Beach, Seacliff   Beach, New Brighton State Beach, Seascape.<br />Easy access to Highway 1 N and S.  <br />Restaurants, Shopping, Movie Theater, Golfing, Hiking, Biking, Farmers Market and Santa Cruz <br />Biking & Hiking at Nisene Marks State Park where giant coastal redwoods are abound.",https://a0.muscache.com/pictures/30710218/bf0a1331_original.jpg,10974040,https://www.airbnb.com/users/show/10974040,J.R.,2014-01-02,"Aptos, CA",We are a small company that believes in peoples privacy.  ,within an hour,100%,90%,f,https://a0.muscache.com/im/users/10974040/profile_pic/1388715710/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/10974040/profile_pic/1388715710/original.jpg?aki_policy=profile_x_medium,Santa Cruz,2,4,"['email', 'phone', 'work_email']",t,t,"Aptos, California, United States",Unincorporated Areas,,36.98119,-121.92326,Entire rental unit,Entire home/apt,2,,1 bath,,2,[],$75.00,30,360,22,30,360,360,29.7,360.0,,t,18,48,78,202,2023-12-31,314,4,1,2014-02-17,2023-12-15,4.75,4.87,4.93,4.92,4.93,4.55,4.76,,f,2,2,0,0,2.61
2159387,https://www.airbnb.com/rooms/2159387,20231230181010,2023-12-31,city scrape,Rental unit in Santa Cruz · ★4.89 · Studio · 1 bed · 1 bath,,"The studio is in a beachy, residential neighborhood 1.3 miles from Pleasure Point and 1.3 miles from the Capitola beach.  You can easily walk several blocks to Trader Joe's, Target, Whole Foods and other local shops, coffee shops and cafes.",https://a0.muscache.com/pictures/741d3a73-8444-47f9-9342-d9b3b097a824.jpg,11018734,https://www.airbnb.com/users/show/11018734,Christine,2014-01-04,"Santa Cruz, CA","",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/f64ecc85-89bf-4111-844e-e9474b29a957.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/f64ecc85-89bf-4111-844e-e9474b29a957.jpg?aki_policy=profile_x_medium,Santa Cruz,1,1,"['email', 'phone']",t,f,"Santa Cruz, California, United States",City of Capitola,,36.97222,-121.9707,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$151.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,2023-12-31,748,79,2,2014-03-10,2023-12-17,4.89,4.9,4.83,4.97,4.97,4.82,4.84,,t,1,1,0,0,6.26
2228364,https://www.airbnb.com/rooms/2228364,20231230181010,2023-12-31,city scrape,Cottage in Aptos · ★5.0 · 2 bedrooms · 4 beds · 1 bath,,"Aptos is quieter and more quaint than Santa Cruz, while also being no more than a 15-20 min drive to any attraction in the area:  The boardwalk, Mount Hermon Adventures Zipline, Roaring Camp RR, Mystery Spot, and more! <br /><br />Even if you don’t want to drive a car, there are some restaurants within walking distance for your convenience. <br /><br />The best part is that the beach is a 7 min walk from the house, and view the landmark S. S. Palo Alto cement ship and enjoy the sandy beach.",https://a0.muscache.com/pictures/miso/Hosting-2228364/original/e952d95f-dc8d-44e0-82ab-8d38a378f46e.jpeg,5697702,https://www.airbnb.com/users/show/5697702,Yoko,2013-03-31,"Cupertino, CA","Interested in Surfing with a long board, wine and food!
",N/A,N/A,100%,f,https://a0.muscache.com/im/users/5697702/profile_pic/1375147618/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/5697702/profile_pic/1375147618/original.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,"Aptos, California, United States",Unincorporated Areas,,36.97599,-121.91289,Entire cottage,Entire home/apt,5,,1 bath,,4,[],$180.00,30,60,30,30,1125,1125,30.0,1125.0,,t,0,0,0,40,2023-12-31,22,3,0,2022-04-05,2023-11-01,5.0,5.0,5.0,5.0,5.0,5.0,4.95,,f,1,1,0,0,1.04
