id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
48785591,https://www.airbnb.com/rooms/48785591,20231230181028,2024-01-01,city scrape,Rental unit in Newark · ★4.84 · 2 bedrooms · 3 beds · 1 bath,,"The apartment is on a nice busy safe street with a convenient supermarket, laundromat, liquor store, pharmacy, and post office all 1-2 mins walkable. The backyard is serene and boasts a suburban feel. It is on the border of several towns with dozens of amazing restaurants all 10-15 minutes away. The 1 and 94 buses are both 1 min walks away.<br /><br />Area Attractions; (by car)<br />American Dream Mall 20 min<br />South Orange Performing Arts Center(SOPAC) 8min<br />New Jersey Performing Arts Center(NJPAC) 10min<br />Prudential Center - 12 mins<br />The Wellmont Theater - 16 min<br />Red Bull Arena - 14 mins<br />Edison National Historic Site 11 min<br />Akwaaba Art Gallery - 5 min <br />Newark Museum of Art - 12 min<br />Dreyfuss Planetarium 12 min<br />Vailsburg Park - 4 mins<br />Branch Brook Park 10 min<br />Turtle Back Zoo 15 min<br />Greenwood Gardens 14 min<br />Lenape Trail South Mountain Reservation 14 min<br />New York City (Manhattan) 35min<br /><br />Airbnb Nearby Restauran",https://a0.muscache.com/pictures/9c8386f2-a5e5-4fd2-8eab-79c531d4f97d.jpg,45688186,https://www.airbnb.com/users/show/45688186,Chinasokwu,2015-10-03,"Newark, NJ",VADR is a multipurpose space owned and operated by Chinasokwu Nworu.,within an hour,100%,94%,t,https://a0.muscache.com/im/pictures/user/d8fa90ac-1466-4009-83d3-7c7df7120bf5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d8fa90ac-1466-4009-83d3-7c7df7120bf5.jpg?aki_policy=profile_x_medium,Lower Vailsburg,3,20,"['email', 'phone']",t,t,"Newark, New Jersey, United States",West,,40.73923,-74.23173,Entire rental unit,Entire home/apt,6,,1 bath,,3,[],$200.00,1,60,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,2024-01-01,69,9,0,2021-03-29,2023-11-30,4.84,4.9,4.8,4.94,4.94,4.43,4.77,,f,2,2,0,0,2.05
48787270,https://www.airbnb.com/rooms/48787270,20231230181028,2023-12-30,city scrape,Rental unit in Newark · ★4.80 · 2 bedrooms · 2 beds · 1 bath,,8 minutes from Newark International Airpot just minutes away from Newark penn station where you can catch a direct train to NY,https://a0.muscache.com/pictures/35c3ff14-92ca-4641-beb1-8109f22d03a8.jpg,338499596,https://www.airbnb.com/users/show/338499596,Alejandra,2020-02-24,"Greer, SC","",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/c0d7f130-2037-41d3-9d8f-d383370b3666.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/c0d7f130-2037-41d3-9d8f-d383370b3666.jpg?aki_policy=profile_x_medium,South Broad Street,2,3,"['email', 'phone']",t,t,"Newark, New Jersey, United States",Central,,40.72816,-74.18234,Entire rental unit,Entire home/apt,4,,1 bath,,2,[],$106.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,11,41,57,57,2023-12-30,151,51,3,2021-05-09,2023-12-15,4.8,4.84,4.92,4.93,4.89,4.56,4.79,,f,2,2,0,0,4.69
48865035,https://www.airbnb.com/rooms/48865035,20231230181028,2024-01-01,city scrape,Home in Newark · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,,"Newark is the Garden State’s largest metropolis and is located just 8 short miles from Manhattan. Air, water, roadway, railway, bike path, footbridge and subway, Newark offers every manner of transportation imaginable, providing access that’s unbelievable.<br /><br />From Newark Penn Station, its only a 20 minute commute to Midtown, NYC by train.<br /><br />For entertainment, the New Jersey Performing Arts Center (NJPAC). Take on the largest premium outlet mall in the state, The Outlet Collection, Jersey Gardens, welcoming over 18 million visitors a year. Other activities include the Newark Museum; NHL New Jersey Devils; and NCAA Seton Hall Men’s Basketball that you can watch close by at the Prudential Center.",https://a0.muscache.com/pictures/miso/Hosting-48865035/original/167f4a85-3fcf-4f39-affe-0750fa6a3e7b.jpeg,52659070,https://www.airbnb.com/users/show/52659070,Adrienne,2015-12-29,"Baltimore, MD","You will find these Airbnbs to be bright, airy, and peaceful places for contemplation, studying, reading, working, and creating positive energy. There are lots of public transportation close by (trains and buses) as well as places to grab a bite. Don't hesitate to reach out: we look forward to hearing from you and hosting you!",within an hour,98%,54%,f,https://a0.muscache.com/im/pictures/user/0b43da60-3306-4aad-92e2-8bdd71267fd5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0b43da60-3306-4aad-92e2-8bdd71267fd5.jpg?aki_policy=profile_x_medium,Lower Roseville,75,107,"['email', 'phone']",t,t,"Newark, New Jersey, United States",Central,,40.75745,-74.1889,Private room in home,Private room,1,,1 shared bath,,1,[],$30.00,90,360,90,90,360,360,90.0,360.0,,t,30,60,90,365,2024-01-01,6,2,0,2021-06-07,2023-08-21,4.83,4.83,4.67,5.0,5.0,4.67,4.67,,f,65,0,65,0,0.19
48947223,https://www.airbnb.com/rooms/48947223,20231230181028,2023-12-31,city scrape,Rental unit in Newark · 1 bedroom · 1 bed · 1 shared bath,,,https://a0.muscache.com/pictures/50bf03dc-7c95-43a8-86bc-da82b649e84a.jpg,86600847,https://www.airbnb.com/users/show/86600847,Oluwatayo,2016-07-28,"Newark, NJ","",within an hour,100%,94%,f,https://a0.muscache.com/im/pictures/user/5230d686-001d-44e3-9f37-8fa3f82370dc.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5230d686-001d-44e3-9f37-8fa3f82370dc.jpg?aki_policy=profile_x_medium,Weequahic,14,14,"['email', 'phone']",t,t,,South,,40.71104,-74.20798,Private room in rental unit,Private room,2,,1 shared bath,,1,[],$75.00,7,60,7,7,1125,1125,7.0,1125.0,,t,0,18,48,137,2023-12-31,1,0,0,2021-05-17,2021-05-17,5.0,5.0,5.0,5.0,5.0,3.0,5.0,,f,8,4,4,0,0.03
48947415,https://www.airbnb.com/rooms/48947415,20231230181028,2024-01-01,city scrape,Rental unit in Newark · ★4.36 · 2 bedrooms · 2 beds · 1 bath,,2 minutes from Newark Airport<br />35 minutes from NYC,https://a0.muscache.com/pictures/miso/Hosting-48947415/original/b696b6e5-ab46-473d-b71c-f5b842250f2d.jpeg,86600847,https://www.airbnb.com/users/show/86600847,Oluwatayo,2016-07-28,"Newark, NJ","",within an hour,100%,94%,f,https://a0.muscache.com/im/pictures/user/5230d686-001d-44e3-9f37-8fa3f82370dc.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/5230d686-001d-44e3-9f37-8fa3f82370dc.jpg?aki_policy=profile_x_medium,Weequahic,14,14,"['email', 'phone']",t,t,"Newark, New Jersey, United States",South,,40.71244,-74.20776,Entire rental unit,Entire home/apt,4,,1 bath,,2,[],$140.00,2,1125,3,3,1125,1125,3.0,1125.0,,t,0,0,0,0,2024-01-01,24,7,0,2021-07-04,2023-11-26,4.36,4.52,4.48,4.48,4.56,3.88,4.4,,f,8,4,4,0,0.79
49037843,https://www.airbnb.com/rooms/49037843,20231230181028,2024-01-01,city scrape,Rental unit in Newark · ★5.0 · 1 bedroom · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/635df9bd-ebba-422b-baa6-fa95c09441de.jpg,45299751,https://www.airbnb.com/users/show/45299751,Nathan,2015-09-28,"New York, NY","Consistent work traveler, spending most of my time on the road and in hotels. I love traveling and look forward to learning about new cultures and environments!",within an hour,67%,39%,t,https://a0.muscache.com/im/pictures/user/7ca2e055-304a-463c-8c68-2f97012d18a6.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7ca2e055-304a-463c-8c68-2f97012d18a6.jpg?aki_policy=profile_x_medium,Lower Roseville,2,5,"['email', 'phone']",t,t,,Central,,40.75269,-74.18501,Entire rental unit,Entire home/apt,2,,1 bath,,1,[],$77.00,13,1125,4,13,1125,1125,13.0,1125.0,,t,0,0,0,59,2024-01-01,16,4,0,2021-05-14,2023-09-14,5.0,5.0,4.94,4.94,5.0,4.75,4.88,,f,2,2,0,0,0.50
49063972,https://www.airbnb.com/rooms/49063972,20231230181028,2024-01-01,city scrape,Rental unit in Newark · ★4.75 · 1 bedroom · 2 beds · 1 bath,,"This richly cultural neighborhood sits along the bank of the Passaic River in lower Broadway. Named after the hill that looks over the Passaic River. <br /><br />Newark, New Jersey<br />★ Close to NJPAC, Red Bull Arena, Wellmont Theater, Turtle-back Zoo<br />★ Close to Whole Foods, Starbucks, Restaurants & Shopping Center<br />★ Close to UMDNJ & Newark Beth Israel Medical Center<br />★ Close to Rutgers, NJIT, Seton Hall & Essex Community College<br />★ Uber & Lyft extremely accessible<br /><br />Walk Score: 88 (Very Walkable)<br />Transit Score: 81 (Excellent Transit)",https://a0.muscache.com/pictures/miso/Hosting-49063972/original/6b94c694-cd81-488f-b015-857f2a045a58.jpeg,314532964,https://www.airbnb.com/users/show/314532964,Perose,2019-12-04,"Newark, NJ",Philanthropist,within an hour,92%,98%,f,https://a0.muscache.com/im/pictures/user/7a799369-7099-481b-8dc0-7077b3991a58.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7a799369-7099-481b-8dc0-7077b3991a58.jpg?aki_policy=profile_x_medium,Mount Pleasant/Lower Broadway,16,18,"['email', 'phone', 'work_email']",t,t,"Newark, New Jersey, United States",Central,,40.74749,-74.16986,Entire rental unit,Entire home/apt,3,,1 bath,,2,[],$160.00,1,365,1,2,90,1125,1.7,470.3,,t,0,0,0,0,2024-01-01,31,8,0,2021-04-25,2023-10-20,4.75,4.88,4.91,4.75,4.78,4.5,4.72,,t,13,13,0,0,0.95
49077733,https://www.airbnb.com/rooms/49077733,20231230181028,2023-12-30,city scrape,Rental unit in Newark · ★4.90 · 1 bedroom · 2 beds · 1 bath,,,https://a0.muscache.com/pictures/fbd22df5-4ac8-48fa-be00-1a2fe0631011.jpg,313129563,https://www.airbnb.com/users/show/313129563,Joe,2019-11-29,"Newark, NJ","Hi! My name is Joe I’m here to provide exceptional services to ensure that my guests greatly enjoy their stay. My love for travel and adventure is the main reason I decided to open my home to people who share the same passion and appreciation for art and culture. In my spare time I like going out to eat and working out. I truly hope you will make amazing memories in my beautiful city. Check out out Pro Marketing Page below for all our listings!

www.airbnb.com/p/rosatohousingllc",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/0562279f-e3ea-425d-88de-5c2f093b26c5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0562279f-e3ea-425d-88de-5c2f093b26c5.jpg?aki_policy=profile_x_medium,West Side,22,22,"['email', 'phone']",t,t,,Central,,40.74768,-74.16935,Entire rental unit,Entire home/apt,4,,1 bath,,2,[],$156.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,16,46,76,351,2023-12-30,67,33,6,2021-04-14,2023-12-30,4.9,4.97,4.84,4.97,4.94,4.66,4.84,,f,17,17,0,0,2.03
49388812,https://www.airbnb.com/rooms/49388812,20231230181028,2023-12-30,city scrape,Home in Newark · ★New · 1 bedroom · 1 bed · 1 shared bath,,The neighborhood is relatively quiet with th,https://a0.muscache.com/pictures/4478ea8f-3f09-4170-877c-f2b07d9694c9.jpg,4510200,https://www.airbnb.com/users/show/4510200,Sonya,2012-12-27,"New Jersey, United States","family. hiking. literature. beaches. art galleries. sun. lists.  <---these are a few of my favorite things.

Personal mantra: leave things better than how you found them",within an hour,100%,43%,f,https://a0.muscache.com/im/pictures/user/ce3605ce-5cc6-4337-b1af-b9a4cb3262ef.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/ce3605ce-5cc6-4337-b1af-b9a4cb3262ef.jpg?aki_policy=profile_x_medium,Upper Roseville,1,2,"['email', 'phone']",t,t,"Newark, New Jersey, United States",North,,40.774661761045735,-74.17952158877536,Private room in home,Private room,1,,1 shared bath,,1,[],$47.00,1,365,1,1,365,365,1.0,365.0,,t,28,31,31,148,2023-12-30,0,0,0,,,,,,,,,,,f,1,0,1,0,
49398527,https://www.airbnb.com/rooms/49398527,20231230181028,2023-12-31,city scrape,Rental unit in Newark · ★4.87 · 2 bedrooms · 2 beds · 1 bath,,"We are located Literally on the  border line  between Bloomfield and North Newark . The neighborhood its composed of a diversify community and  all home owners. North Newark is  relatively safe   , the surrounding area of this aribnb its   peaceful and  quiet.",https://a0.muscache.com/pictures/7d85570c-7383-4d45-b4f1-81399d3f1c4e.jpg,398428345,https://www.airbnb.com/users/show/398428345,Diego,2021-04-24,,"",within an hour,100%,99%,t,https://a0.muscache.com/im/pictures/user/83fac740-83cf-4ad6-ba70-ce6f171f3428.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/83fac740-83cf-4ad6-ba70-ce6f171f3428.jpg?aki_policy=profile_x_medium,Upper Roseville,1,1,"['email', 'phone']",t,t,"Newark, New Jersey, United States",North,,40.77007,-74.18723,Entire rental unit,Entire home/apt,4,,1 bath,,2,[],$95.00,3,30,3,3,1125,1125,3.0,1125.0,,t,27,55,82,323,2023-12-31,89,43,2,2021-11-21,2023-12-11,4.87,4.92,4.89,4.87,4.91,4.72,4.83,,f,1,1,0,0,3.46
49402177,https://www.airbnb.com/rooms/49402177,20231230181028,2023-12-31,city scrape,Home in Newark · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,,"Newark is the Garden State’s largest metropolis and is located just 8 short miles from Manhattan. Air, water, roadway, railway, bike path, footbridge and subway, Newark offers every manner of transportation imaginable, providing access that’s unbelievable.<br /><br />The transportation in the Roseville neighborhood is super convenient! After taking the light rail to Newark Penn Station 2 blocks away, its only a 20 minute commute to Midtown, NYC by train.<br /><br />For entertainment, the New Jersey Performing Arts Center (NJPAC). Take on the largest premium outlet mall in the state, The Outlet Collection, Jersey Gardens, welcoming over 18 million visitors a year. Other activities include the Newark Museum; NHL New Jersey Devils; and NCAA Seton Hall Men’s Basketball that you can watch close by at the Prudential Center.<br /><br />If you visit in the spring, experience the largest collection of cherry blossoms in the nation. Branch Brook Park blossoms with over 4,300 cherry trees, and ho",https://a0.muscache.com/pictures/miso/Hosting-49402177/original/53dc1fa9-712b-45b6-8e4d-9e72e6fee196.jpeg,52659070,https://www.airbnb.com/users/show/52659070,Adrienne,2015-12-29,"Baltimore, MD","You will find these Airbnbs to be bright, airy, and peaceful places for contemplation, studying, reading, working, and creating positive energy. There are lots of public transportation close by (trains and buses) as well as places to grab a bite. Don't hesitate to reach out: we look forward to hearing from you and hosting you!",within an hour,98%,54%,f,https://a0.muscache.com/im/pictures/user/0b43da60-3306-4aad-92e2-8bdd71267fd5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0b43da60-3306-4aad-92e2-8bdd71267fd5.jpg?aki_policy=profile_x_medium,Lower Roseville,75,107,"['email', 'phone']",t,t,"Newark, New Jersey, United States",Central,,40.75684,-74.1884,Private room in home,Private room,1,,1 shared bath,,1,[],$32.00,90,360,90,90,360,360,90.0,360.0,,t,0,28,58,333,2023-12-31,4,1,0,2021-05-23,2023-07-09,4.5,4.5,4.5,4.5,4.25,4.5,4.5,,f,65,0,65,0,0.13
49441092,https://www.airbnb.com/rooms/49441092,20231230181028,2023-12-31,city scrape,Condo in Newark · ★4.58 · 2 bedrooms · 2 beds · 2 baths,,"Close to Starbuck, Shoprite, Bj’s, Walmart, Target, Downtown Newark, Newark Airport, Nyc.",https://a0.muscache.com/pictures/49a4042d-2e3e-4273-9509-a31dba52c0d4.jpg,154903257,https://www.airbnb.com/users/show/154903257,Jasmine,2017-10-16,"Atlanta, GA",Hello my name is Jasmine If you have any questions please feel free to ask!,within an hour,100%,93%,f,https://a0.muscache.com/im/pictures/user/873b3a76-4a02-40e7-a928-84a11c1e8204.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/873b3a76-4a02-40e7-a928-84a11c1e8204.jpg?aki_policy=profile_x_medium,Mount Pleasant/Lower Broadway,10,47,"['email', 'phone']",t,t,"Newark, New Jersey, United States",Central,,40.75627,-74.17042,Entire condo,Entire home/apt,4,,2 baths,,2,[],$162.00,3,365,3,3,365,365,3.0,365.0,,t,27,57,87,362,2023-12-31,50,10,0,2021-04-30,2023-10-29,4.58,4.7,4.66,4.68,4.58,4.42,4.58,,f,3,3,0,0,1.54
49463429,https://www.airbnb.com/rooms/49463429,20231230181028,2023-12-30,city scrape,Home in Newark · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,,,https://a0.muscache.com/pictures/2fe24fa3-2bb2-43b5-b0a0-c24caa4456a7.jpg,172508456,https://www.airbnb.com/users/show/172508456,Dexter,2018-02-09,"Marshalls Creek, PA","BS,MBA degrees ,healthcare finance professional ,59, 5,5” love :sports , environment , people , equal rights passionate about most things in life,married to Geneva, RN BSN MSN 32years ",within a few hours,100%,56%,f,https://a0.muscache.com/im/pictures/user/3ea964be-2a14-42e9-9e7e-95e0cd1b7240.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3ea964be-2a14-42e9-9e7e-95e0cd1b7240.jpg?aki_policy=profile_x_medium,Forest Hill,6,7,"['email', 'phone']",t,t,,North,,40.76748677060216,-74.17565279023502,Private room in home,Private room,1,,1.5 shared baths,,1,[],$42.00,31,1125,31,31,1125,1125,31.0,1125.0,,t,0,10,40,130,2023-12-30,5,2,1,2021-07-14,2023-12-25,5.0,5.0,5.0,4.8,5.0,4.6,5.0,,f,6,0,6,0,0.17
49463744,https://www.airbnb.com/rooms/49463744,20231230181028,2023-12-30,city scrape,Condo in Newark · ★5.0 · 1 bedroom · 1 bed · 1 bath,,,https://a0.muscache.com/pictures/miso/Hosting-49463744/original/d07271cf-3e67-4bfd-8ebd-aad7eaef7c0e.jpeg,21662783,https://www.airbnb.com/users/show/21662783,T. Anna,2014-09-22,,"Traveller and world citizen. No higher high than learning something new somewhere new with someone new. You feel... somehow new. 
",within an hour,100%,85%,t,https://a0.muscache.com/im/pictures/user/25b4cf5e-212c-42af-86d1-4c65b76bd86e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/25b4cf5e-212c-42af-86d1-4c65b76bd86e.jpg?aki_policy=profile_x_medium,South Broad Street,6,11,"['email', 'phone', 'work_email']",t,t,,Central,,40.72954,-74.17772,Entire condo,Entire home/apt,1,,1 bath,,1,[],$90.00,30,365,30,30,365,365,30.0,365.0,,t,16,46,76,166,2023-12-30,4,2,0,2021-10-23,2023-06-26,5.0,4.5,4.5,5.0,5.0,4.25,4.5,,f,4,4,0,0,0.15
49463950,https://www.airbnb.com/rooms/49463950,20231230181028,2023-12-30,city scrape,Home in Newark · 1 bedroom · 1 bed · 1.5 shared baths,,,https://a0.muscache.com/pictures/bb73992d-9b69-4a7c-8b38-6d852dfa7b1e.jpg,172508456,https://www.airbnb.com/users/show/172508456,Dexter,2018-02-09,"Marshalls Creek, PA","BS,MBA degrees ,healthcare finance professional ,59, 5,5” love :sports , environment , people , equal rights passionate about most things in life,married to Geneva, RN BSN MSN 32years ",within a few hours,100%,56%,f,https://a0.muscache.com/im/pictures/user/3ea964be-2a14-42e9-9e7e-95e0cd1b7240.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/3ea964be-2a14-42e9-9e7e-95e0cd1b7240.jpg?aki_policy=profile_x_medium,Forest Hill,6,7,"['email', 'phone']",t,t,,North,,40.7649,-74.17679,Private room in home,Private room,2,,1.5 shared baths,,1,[],$42.00,31,1125,31,31,1125,1125,31.0,1125.0,,t,27,57,87,362,2023-12-30,1,1,0,2023-02-05,2023-02-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,6,0,6,0,0.09
49502355,https://www.airbnb.com/rooms/49502355,20231230181028,2024-01-01,city scrape,Rental unit in Newark · ★4.91 · 2 bedrooms · 2 beds · 2 baths,,,https://a0.muscache.com/pictures/miso/Hosting-49502355/original/0f06c723-e117-4b25-94f2-1e652232779a.jpeg,392811605,https://www.airbnb.com/users/show/392811605,Katie,2021-03-16,,"",within a few hours,100%,98%,t,https://a0.muscache.com/im/pictures/user/a5aafaf5-b7f3-4dae-bcff-34ff07a386a1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/a5aafaf5-b7f3-4dae-bcff-34ff07a386a1.jpg?aki_policy=profile_x_medium,North Ironbound,1,1,"['email', 'phone']",t,f,,East,,40.72408,-74.17089,Entire rental unit,Entire home/apt,4,,2 baths,,2,[],$192.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,0,0,0,0,2024-01-01,98,50,2,2022-02-22,2023-12-18,4.91,4.97,4.99,4.95,4.98,4.6,4.88,,f,1,1,0,0,4.33
49504614,https://www.airbnb.com/rooms/49504614,20231230181028,2024-01-01,previous scrape,Condo in Newark · ★4.35 · 2 bedrooms · 2 beds · 0 baths,,,https://a0.muscache.com/pictures/49a4042d-2e3e-4273-9509-a31dba52c0d4.jpg,154903257,https://www.airbnb.com/users/show/154903257,Jasmine,2017-10-16,"Atlanta, GA",Hello my name is Jasmine If you have any questions please feel free to ask!,within an hour,100%,93%,f,https://a0.muscache.com/im/pictures/user/873b3a76-4a02-40e7-a928-84a11c1e8204.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/873b3a76-4a02-40e7-a928-84a11c1e8204.jpg?aki_policy=profile_x_medium,Mount Pleasant/Lower Broadway,10,47,"['email', 'phone']",t,t,,Central,,40.75604,-74.17186,Entire condo,Entire home/apt,5,,0 baths,,2,[],$143.00,2,1125,2,2,1125,1125,2.0,1125.0,,t,28,58,88,363,2024-01-01,20,6,0,2021-05-10,2023-11-27,4.35,4.5,4.35,4.45,4.2,4.4,4.05,,f,3,3,0,0,0.62
49585120,https://www.airbnb.com/rooms/49585120,20231230181028,2023-12-31,city scrape,Home in Newark · 1 bedroom · 1 bed · 1.5 shared baths,,"Newark is the Garden State’s largest metropolis and is located just 8 short miles from Manhattan. Air, water, roadway, railway, bike path, footbridge and subway, Newark offers every manner of transportation imaginable, providing access that’s unbelievable.<br /><br />The transportation in the Roseville neighborhood is super convenient! After taking the light rail to Newark Penn Station 2 blocks away, its only a 20 minute commute to Midtown, NYC by train.<br /><br />For entertainment, the New Jersey Performing Arts Center (NJPAC). Take on the largest premium outlet mall in the state, The Outlet Collection, Jersey Gardens, welcoming over 18 million visitors a year. Other activities include the Newark Museum; NHL New Jersey Devils; and NCAA Seton Hall Men’s Basketball that you can watch close by at the Prudential Center.<br /><br />If you visit in the spring, experience the largest collection of cherry blossoms in the nation. Branch Brook Park blossoms with over 4,300 cherry trees, and ho",https://a0.muscache.com/pictures/f9ae9c63-d102-4765-9eb6-30dbf70791fb.jpg,52659070,https://www.airbnb.com/users/show/52659070,Adrienne,2015-12-29,"Baltimore, MD","You will find these Airbnbs to be bright, airy, and peaceful places for contemplation, studying, reading, working, and creating positive energy. There are lots of public transportation close by (trains and buses) as well as places to grab a bite. Don't hesitate to reach out: we look forward to hearing from you and hosting you!",within an hour,98%,54%,f,https://a0.muscache.com/im/pictures/user/0b43da60-3306-4aad-92e2-8bdd71267fd5.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0b43da60-3306-4aad-92e2-8bdd71267fd5.jpg?aki_policy=profile_x_medium,Lower Roseville,75,107,"['email', 'phone']",t,t,"Newark, New Jersey, United States",Central,,40.756,-74.18854,Private room in home,Private room,1,,1.5 shared baths,,1,[],$40.00,90,360,90,90,360,360,90.0,360.0,,t,30,60,90,365,2023-12-31,1,0,0,2021-05-20,2021-05-20,5.0,5.0,4.0,4.0,5.0,3.0,5.0,,f,65,0,65,0,0.03
49833574,https://www.airbnb.com/rooms/49833574,20231230181028,2024-01-01,city scrape,Rental unit in Newark · ★4.77 · 1 bedroom · 1 bed · 1 private bath,,Close to NJIT and Rutgers Newark.,https://a0.muscache.com/pictures/beff0f50-c61e-4d21-bae8-94b9c1a91926.jpg,118893084,https://www.airbnb.com/users/show/118893084,Abdulla,2017-03-02,"Newark, NJ","",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/b4c4a6fd-5d83-458f-b019-ff69117b63e0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/b4c4a6fd-5d83-458f-b019-ff69117b63e0.jpg?aki_policy=profile_x_medium,Fairmount,2,3,"['email', 'phone']",t,f,"Newark, New Jersey, United States",West,,40.7452,-74.19563,Private room in rental unit,Private room,1,,1 private bath,,1,[],$50.00,1,13,1,1,13,13,1.0,13.0,,t,30,60,90,365,2024-01-01,22,10,3,2021-05-18,2023-12-17,4.77,4.82,4.76,4.95,4.95,4.14,4.86,,f,2,0,2,0,0.69
49851307,https://www.airbnb.com/rooms/49851307,20231230181028,2023-12-30,city scrape,Rental unit in Newark · ★4.65 · 1 bedroom · 1 bath,,,https://a0.muscache.com/pictures/8adcb991-f52c-4c44-b45a-c2d0663f7578.jpg,402036489,https://www.airbnb.com/users/show/402036489,Aaliyah,2021-05-17,"Newark, NJ","",within an hour,100%,94%,f,https://a0.muscache.com/im/pictures/user/9cb77690-bbaf-4b67-8a23-65d50896f76e.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/9cb77690-bbaf-4b67-8a23-65d50896f76e.jpg?aki_policy=profile_x_medium,Upper Clinton Hill,3,4,['phone'],t,t,,South,,40.72608,-74.21369,Entire rental unit,Entire home/apt,4,,1 bath,,,[],$107.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,24,54,84,331,2023-12-30,109,30,0,2021-06-07,2023-11-16,4.65,4.78,4.58,4.9,4.85,4.46,4.52,,f,3,3,0,0,3.49
49904028,https://www.airbnb.com/rooms/49904028,20231230181028,2024-01-01,city scrape,Rental unit in Newark · ★4.88 · 1 bedroom · 2 beds · 1 bath,,"★ Walker's Paradise 93 / Rider's Paradise 98 / Very Bikeable 77<br />★ Short walk to the Prudential Center<br />★ Short walk to Government Offices<br />★ Close to Whole Foods, Starbucks, Restaurants & Shopping Center<br />★ Close to UMDNJ & Newark Beth Israel Medical Center<br />★ Close to Rutgers, NJIT, Seton Hall & Essex Community College",https://a0.muscache.com/pictures/miso/Hosting-49904028/original/267be913-82c0-41f0-a0fc-08777720b6a0.jpeg,177571244,https://www.airbnb.com/users/show/177571244,Cavelle,2018-03-09,"New Jersey, United States","",within an hour,100%,100%,t,https://a0.muscache.com/im/pictures/user/fc829298-1d6c-4ce1-969b-fb8cd227fde2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/fc829298-1d6c-4ce1-969b-fb8cd227fde2.jpg?aki_policy=profile_x_medium,Central Ward,2,2,"['email', 'phone']",t,f,"Newark, New Jersey, United States",Central,,40.7367,-74.17054,Entire rental unit,Entire home/apt,4,,1 bath,,2,[],$135.00,1,14,1,1,1125,1125,1.0,1125.0,,t,0,0,0,0,2024-01-01,168,63,1,2021-07-19,2023-12-15,4.88,4.88,4.85,4.85,4.92,4.78,4.78,,f,2,2,0,0,5.62
